"date","indicator","count"
2020-10-11,"CO_IVBed_C19_Rec",1
2020-10-11,"CO_IVBed_C19_Sus",0
2020-10-11,"CO_IVBed_NonC19",13
2020-10-11,"CO_IVBed_Spare",12
2020-10-12,"CO_GABed_C19_Con",58
2020-10-12,"CO_GABed_C19_Rec",12
2020-10-12,"CO_GABed_C19_Sus",100
2020-10-12,"CO_GABed_NonC19",1111
2020-10-12,"CO_GABed_Spare",353
2020-10-12,"CO_IVBed_C19_Con",3
2020-10-12,"CO_IVBed_C19_Rec",1
2020-10-12,"CO_IVBed_C19_Sus",4
2020-10-12,"CO_IVBed_NonC19",9
2020-10-12,"CO_IVBed_Spare",15
2020-10-13,"CO_GABed_C19_Con",60
2020-10-13,"CO_GABed_C19_Rec",12
2020-10-13,"CO_GABed_C19_Sus",121
2020-10-13,"CO_GABed_NonC19",1081
2020-10-13,"CO_GABed_Spare",360
2020-10-13,"CO_IVBed_C19_Con",3
2020-10-13,"CO_IVBed_C19_Rec",1
2020-10-13,"CO_IVBed_C19_Sus",2
2020-10-13,"CO_IVBed_NonC19",11
2020-10-13,"CO_IVBed_Spare",15
2020-10-14,"CO_GABed_C19_Con",72
2020-10-14,"CO_GABed_C19_Rec",11
2020-10-14,"CO_GABed_C19_Sus",126
2020-10-14,"CO_GABed_NonC19",1041
2020-10-14,"CO_GABed_Spare",384
2020-10-14,"CO_IVBed_C19_Con",3
2020-10-14,"CO_IVBed_C19_Rec",1
2020-10-14,"CO_IVBed_C19_Sus",3
2020-10-14,"CO_IVBed_NonC19",14
2020-10-14,"CO_IVBed_Spare",11
2020-10-15,"CO_GABed_C19_Con",81
2020-10-15,"CO_GABed_C19_Rec",10
2020-10-15,"CO_GABed_C19_Sus",130
2020-10-15,"CO_GABed_NonC19",1029
2020-10-15,"CO_GABed_Spare",384
2020-10-15,"CO_IVBed_C19_Con",7
2020-10-15,"CO_IVBed_C19_Rec",0
2020-10-15,"CO_IVBed_C19_Sus",4
2020-10-15,"CO_IVBed_NonC19",10
2020-10-15,"CO_IVBed_Spare",11
2020-10-16,"CO_GABed_C19_Con",97
2020-10-16,"CO_GABed_C19_Rec",11
2020-10-16,"CO_GABed_C19_Sus",89
2020-10-16,"CO_GABed_NonC19",1046
2020-10-16,"CO_GABed_Spare",388
2020-10-16,"CO_IVBed_C19_Con",7
2020-10-16,"CO_IVBed_C19_Rec",0
2020-10-16,"CO_IVBed_C19_Sus",2
2020-10-16,"CO_IVBed_NonC19",13
2020-10-16,"CO_IVBed_Spare",10
2020-10-17,"CO_GABed_C19_Con",99
2020-10-17,"CO_GABed_C19_Rec",12
2020-10-17,"CO_GABed_C19_Sus",111
2020-10-17,"CO_GABed_NonC19",996
2020-10-17,"CO_GABed_Spare",413
2020-10-17,"CO_IVBed_C19_Con",8
2020-10-17,"CO_IVBed_C19_Rec",2
2020-10-17,"CO_IVBed_C19_Sus",1
2020-10-17,"CO_IVBed_NonC19",13
2020-10-17,"CO_IVBed_Spare",8
2020-10-18,"CO_GABed_C19_Con",109
2020-10-18,"CO_GABed_C19_Rec",13
2020-10-18,"CO_GABed_C19_Sus",94
2020-10-18,"CO_GABed_NonC19",1024
2020-10-18,"CO_GABed_Spare",391
2020-10-18,"CO_IVBed_C19_Con",8
2020-10-18,"CO_IVBed_C19_Rec",1
2020-10-18,"CO_IVBed_C19_Sus",1
2020-10-18,"CO_IVBed_NonC19",9
2020-10-18,"CO_IVBed_Spare",13
2020-10-19,"CO_GABed_C19_Con",118
2020-10-19,"CO_GABed_C19_Rec",13
2020-10-19,"CO_GABed_C19_Sus",102
2020-10-19,"CO_GABed_NonC19",1039
2020-10-19,"CO_GABed_Spare",359
2020-10-19,"CO_IVBed_C19_Con",8
2020-10-19,"CO_IVBed_C19_Rec",1
2020-10-19,"CO_IVBed_C19_Sus",1
2020-10-19,"CO_IVBed_NonC19",9
2020-10-19,"CO_IVBed_Spare",14
2020-10-20,"CO_GABed_C19_Con",114
2020-10-20,"CO_GABed_C19_Rec",13
2020-10-20,"CO_GABed_C19_Sus",113
2020-10-20,"CO_GABed_NonC19",1012
2020-10-20,"CO_GABed_Spare",379
2020-10-20,"CO_IVBed_C19_Con",7
2020-10-20,"CO_IVBed_C19_Rec",0
2020-10-20,"CO_IVBed_C19_Sus",1
2020-10-20,"CO_IVBed_NonC19",9
2020-10-20,"CO_IVBed_Spare",17
2020-10-21,"CO_GABed_C19_Con",118
2020-10-21,"CO_GABed_C19_Rec",13
2020-10-21,"CO_GABed_C19_Sus",132
2020-10-21,"CO_GABed_NonC19",996
2020-10-21,"CO_GABed_Spare",372
2020-10-21,"CO_IVBed_C19_Con",5
2020-10-21,"CO_IVBed_C19_Rec",0
2020-10-21,"CO_IVBed_C19_Sus",3
2020-10-21,"CO_IVBed_NonC19",11
2020-10-21,"CO_IVBed_Spare",15
2020-10-22,"CO_GABed_C19_Con",124
2020-10-22,"CO_GABed_C19_Rec",13
2020-10-22,"CO_GABed_C19_Sus",149
2020-10-22,"CO_GABed_NonC19",975
2020-10-22,"CO_GABed_Spare",370
2020-10-22,"CO_IVBed_C19_Con",5
2020-10-22,"CO_IVBed_C19_Rec",1
2020-10-22,"CO_IVBed_C19_Sus",2
2020-10-22,"CO_IVBed_NonC19",15
2020-10-22,"CO_IVBed_Spare",12
2020-10-23,"CO_GABed_C19_Con",125
2020-10-23,"CO_GABed_C19_Rec",15
2020-10-23,"CO_GABed_C19_Sus",123
2020-10-23,"CO_GABed_NonC19",998
2020-10-23,"CO_GABed_Spare",369
2020-10-23,"CO_IVBed_C19_Con",5
2020-10-23,"CO_IVBed_C19_Rec",1
2020-10-23,"CO_IVBed_C19_Sus",1
2020-10-23,"CO_IVBed_NonC19",14
2020-10-23,"CO_IVBed_Spare",14
2020-10-24,"CO_GABed_C19_Con",135
2020-10-24,"CO_GABed_C19_Rec",16
2020-10-24,"CO_GABed_C19_Sus",117
2020-10-24,"CO_GABed_NonC19",968
2020-10-24,"CO_GABed_Spare",394
2020-10-24,"CO_IVBed_C19_Con",4
2020-10-24,"CO_IVBed_C19_Rec",2
2020-10-24,"CO_IVBed_C19_Sus",3
2020-10-24,"CO_IVBed_NonC19",11
2020-10-24,"CO_IVBed_Spare",15
2020-10-25,"CO_GABed_C19_Con",141
2020-10-25,"CO_GABed_C19_Rec",18
2020-10-25,"CO_GABed_C19_Sus",98
2020-10-25,"CO_GABed_NonC19",979
2020-10-25,"CO_GABed_Spare",394
2020-10-25,"CO_IVBed_C19_Con",5
2020-10-25,"CO_IVBed_C19_Rec",2
2020-10-25,"CO_IVBed_C19_Sus",1
2020-10-25,"CO_IVBed_NonC19",13
2020-10-25,"CO_IVBed_Spare",14
2020-10-26,"CO_GABed_C19_Con",143
2020-10-26,"CO_GABed_C19_Rec",19
2020-10-26,"CO_GABed_C19_Sus",115
2020-10-26,"CO_GABed_NonC19",987
2020-10-26,"CO_GABed_Spare",366
2020-10-26,"CO_IVBed_C19_Con",5
2020-10-26,"CO_IVBed_C19_Rec",1
2020-10-26,"CO_IVBed_C19_Sus",3
2020-10-26,"CO_IVBed_NonC19",9
2020-10-26,"CO_IVBed_Spare",17
2020-10-27,"CO_GABed_C19_Con",164
2020-10-27,"CO_GABed_C19_Rec",25
2020-10-27,"CO_GABed_C19_Sus",92
2020-10-27,"CO_GABed_NonC19",985
2020-10-27,"CO_GABed_Spare",364
2020-10-27,"CO_IVBed_C19_Con",5
2020-10-27,"CO_IVBed_C19_Rec",3
2020-10-27,"CO_IVBed_C19_Sus",0
2020-10-27,"CO_IVBed_NonC19",14
2020-10-27,"CO_IVBed_Spare",13
2020-10-28,"CO_GABed_C19_Con",167
2020-10-28,"CO_GABed_C19_Rec",32
2020-10-28,"CO_GABed_C19_Sus",97
2020-10-28,"CO_GABed_NonC19",1001
2020-10-28,"CO_GABed_Spare",337
2020-10-28,"CO_IVBed_C19_Con",4
2020-10-28,"CO_IVBed_C19_Rec",2
2020-10-28,"CO_IVBed_C19_Sus",1
2020-10-28,"CO_IVBed_NonC19",11
2020-10-28,"CO_IVBed_Spare",17
2020-10-29,"CO_GABed_C19_Con",180
2020-10-29,"CO_GABed_C19_Rec",38
2020-10-29,"CO_GABed_C19_Sus",147
2020-10-29,"CO_GABed_NonC19",896
2020-10-29,"CO_GABed_Spare",373
2020-10-29,"CO_IVBed_C19_Con",4
2020-10-29,"CO_IVBed_C19_Rec",2
2020-10-29,"CO_IVBed_C19_Sus",2
2020-10-29,"CO_IVBed_NonC19",13
2020-10-29,"CO_IVBed_Spare",14
2020-10-30,"CO_GABed_C19_Con",194
2020-10-30,"CO_GABed_C19_Rec",44
2020-10-30,"CO_GABed_C19_Sus",106
2020-10-30,"CO_GABed_NonC19",914
2020-10-30,"CO_GABed_Spare",420
2020-10-30,"CO_IVBed_C19_Con",4
2020-10-30,"CO_IVBed_C19_Rec",2
2020-10-30,"CO_IVBed_C19_Sus",3
2020-10-30,"CO_IVBed_NonC19",13
2020-10-30,"CO_IVBed_Spare",13
2020-10-31,"CO_GABed_C19_Con",202
2020-10-31,"CO_GABed_C19_Rec",39
2020-10-31,"CO_GABed_C19_Sus",92
2020-10-31,"CO_GABed_NonC19",918
2020-10-31,"CO_GABed_Spare",427
2020-10-31,"CO_IVBed_C19_Con",6
2020-10-31,"CO_IVBed_C19_Rec",3
2020-10-31,"CO_IVBed_C19_Sus",3
2020-10-31,"CO_IVBed_NonC19",7
2020-10-31,"CO_IVBed_Spare",16
2020-11-01,"CO_GABed_C19_Con",206
2020-11-01,"CO_GABed_C19_Rec",43
2020-11-01,"CO_GABed_C19_Sus",122
2020-11-01,"CO_GABed_NonC19",901
2020-11-01,"CO_GABed_Spare",406
2020-11-01,"CO_IVBed_C19_Con",6
2020-11-01,"CO_IVBed_C19_Rec",2
2020-11-01,"CO_IVBed_C19_Sus",1
2020-11-01,"CO_IVBed_NonC19",8
2020-11-01,"CO_IVBed_Spare",18
2020-11-02,"CO_GABed_C19_Con",214
2020-11-02,"CO_GABed_C19_Rec",47
2020-11-02,"CO_GABed_C19_Sus",78
2020-11-02,"CO_GABed_NonC19",966
2020-11-02,"CO_GABed_Spare",373
2020-11-02,"CO_IVBed_C19_Con",9
2020-11-02,"CO_IVBed_C19_Rec",1
2020-11-02,"CO_IVBed_C19_Sus",1
2020-11-02,"CO_IVBed_NonC19",6
2020-11-02,"CO_IVBed_Spare",18
2020-11-03,"CO_GABed_C19_Con",220
2020-11-03,"CO_GABed_C19_Rec",53
2020-11-03,"CO_GABed_C19_Sus",84
2020-11-03,"CO_GABed_NonC19",941
2020-11-03,"CO_GABed_Spare",380
2020-11-03,"CO_IVBed_C19_Con",8
2020-11-03,"CO_IVBed_C19_Rec",1
2020-11-03,"CO_IVBed_C19_Sus",1
2020-11-03,"CO_IVBed_NonC19",7
2020-11-03,"CO_IVBed_Spare",18
2020-11-04,"CO_GABed_C19_Con",212
2020-11-04,"CO_GABed_C19_Rec",51
2020-11-04,"CO_GABed_C19_Sus",133
2020-11-04,"CO_GABed_NonC19",891
2020-11-04,"CO_GABed_Spare",391
2020-11-04,"CO_IVBed_C19_Con",8
2020-11-04,"CO_IVBed_C19_Rec",1
2020-11-04,"CO_IVBed_C19_Sus",1
2020-11-04,"CO_IVBed_NonC19",8
2020-11-04,"CO_IVBed_Spare",17
2020-11-05,"CO_GABed_C19_Con",198
2020-11-05,"CO_GABed_C19_Rec",59
2020-11-05,"CO_GABed_C19_Sus",74
2020-11-05,"CO_GABed_NonC19",944
2020-11-05,"CO_GABed_Spare",403
2020-11-05,"CO_IVBed_C19_Con",8
2020-11-05,"CO_IVBed_C19_Rec",1
2020-11-05,"CO_IVBed_C19_Sus",1
2020-11-05,"CO_IVBed_NonC19",7
2020-11-05,"CO_IVBed_Spare",18
2020-11-06,"CO_GABed_C19_Con",219
2020-11-06,"CO_GABed_C19_Rec",42
2020-11-06,"CO_GABed_C19_Sus",104
2020-11-06,"CO_GABed_NonC19",886
2020-11-06,"CO_GABed_Spare",427
2020-11-06,"CO_IVBed_C19_Con",8
2020-11-06,"CO_IVBed_C19_Rec",2
2020-11-06,"CO_IVBed_C19_Sus",3
2020-11-06,"CO_IVBed_NonC19",6
2020-11-06,"CO_IVBed_Spare",16
2020-11-07,"CO_GABed_C19_Con",217
2020-11-07,"CO_GABed_C19_Rec",47
2020-11-07,"CO_GABed_C19_Sus",110
2020-11-07,"CO_GABed_NonC19",837
2020-11-07,"CO_GABed_Spare",467
2020-11-07,"CO_IVBed_C19_Con",8
2020-11-07,"CO_IVBed_C19_Rec",2
2020-11-07,"CO_IVBed_C19_Sus",0
2020-11-07,"CO_IVBed_NonC19",7
2020-11-07,"CO_IVBed_Spare",18
2020-11-08,"CO_GABed_C19_Con",210
2020-11-08,"CO_GABed_C19_Rec",51
2020-11-08,"CO_GABed_C19_Sus",114
2020-11-08,"CO_GABed_NonC19",853
2020-11-08,"CO_GABed_Spare",450
2020-11-08,"CO_IVBed_C19_Con",7
2020-11-08,"CO_IVBed_C19_Rec",3
2020-11-08,"CO_IVBed_C19_Sus",1
2020-11-08,"CO_IVBed_NonC19",4
2020-11-08,"CO_IVBed_Spare",20
2020-11-09,"CO_GABed_C19_Con",206
2020-11-09,"CO_GABed_C19_Rec",52
2020-11-09,"CO_GABed_C19_Sus",53
2020-11-09,"CO_GABed_NonC19",935
2020-11-09,"CO_GABed_Spare",432
2020-11-09,"CO_IVBed_C19_Con",8
2020-11-09,"CO_IVBed_C19_Rec",3
2020-11-09,"CO_IVBed_C19_Sus",1
2020-11-09,"CO_IVBed_NonC19",4
2020-11-09,"CO_IVBed_Spare",19
2020-11-10,"CO_GABed_C19_Con",211
2020-11-10,"CO_GABed_C19_Rec",48
2020-11-10,"CO_GABed_C19_Sus",88
2020-11-10,"CO_GABed_NonC19",882
2020-11-10,"CO_GABed_Spare",449
2020-11-10,"CO_IVBed_C19_Con",7
2020-11-10,"CO_IVBed_C19_Rec",2
2020-11-10,"CO_IVBed_C19_Sus",3
2020-11-10,"CO_IVBed_NonC19",7
2020-11-10,"CO_IVBed_Spare",16
2020-11-11,"CO_GABed_C19_Con",225
2020-11-11,"CO_GABed_C19_Rec",50
2020-11-11,"CO_GABed_C19_Sus",123
2020-11-11,"CO_GABed_NonC19",825
2020-11-11,"CO_GABed_Spare",455
2020-11-11,"CO_IVBed_C19_Con",6
2020-11-11,"CO_IVBed_C19_Rec",2
2020-11-11,"CO_IVBed_C19_Sus",2
2020-11-11,"CO_IVBed_NonC19",7
2020-11-11,"CO_IVBed_Spare",18
2020-11-12,"CO_GABed_C19_Con",239
2020-11-12,"CO_GABed_C19_Rec",54
2020-11-12,"CO_GABed_C19_Sus",95
2020-11-12,"CO_GABed_NonC19",810
2020-11-12,"CO_GABed_Spare",480
2020-11-12,"CO_IVBed_C19_Con",4
2020-11-12,"CO_IVBed_C19_Rec",2
2020-11-12,"CO_IVBed_C19_Sus",1
2020-11-12,"CO_IVBed_NonC19",11
2020-11-12,"CO_IVBed_Spare",17
2020-11-13,"CO_GABed_C19_Con",242
2020-11-13,"CO_GABed_C19_Rec",60
2020-11-13,"CO_GABed_C19_Sus",141
2020-11-13,"CO_GABed_NonC19",760
2020-11-13,"CO_GABed_Spare",475
2020-11-13,"CO_IVBed_C19_Con",6
2020-11-13,"CO_IVBed_C19_Rec",1
2020-11-13,"CO_IVBed_C19_Sus",4
2020-11-13,"CO_IVBed_NonC19",7
2020-11-13,"CO_IVBed_Spare",17
2020-11-14,"CO_GABed_C19_Con",258
2020-11-14,"CO_GABed_C19_Rec",58
2020-11-14,"CO_GABed_C19_Sus",70
2020-11-14,"CO_GABed_NonC19",797
2020-11-14,"CO_GABed_Spare",495
2020-11-14,"CO_IVBed_C19_Con",7
2020-11-14,"CO_IVBed_C19_Rec",1
2020-11-14,"CO_IVBed_C19_Sus",7
2020-11-14,"CO_IVBed_NonC19",4
2020-11-14,"CO_IVBed_Spare",16
2020-11-15,"CO_GABed_C19_Con",256
2020-11-15,"CO_GABed_C19_Rec",69
2020-11-15,"CO_GABed_C19_Sus",100
2020-11-15,"CO_GABed_NonC19",763
2020-11-15,"CO_GABed_Spare",490
2020-11-15,"CO_IVBed_C19_Con",8
2020-11-15,"CO_IVBed_C19_Rec",1
2020-11-15,"CO_IVBed_C19_Sus",0
2020-11-15,"CO_IVBed_NonC19",9
2020-11-15,"CO_IVBed_Spare",17
2020-11-16,"CO_GABed_C19_Con",255
2020-11-16,"CO_GABed_C19_Rec",76
2020-11-16,"CO_GABed_C19_Sus",110
2020-11-16,"CO_GABed_NonC19",763
2020-11-16,"CO_GABed_Spare",905
2020-11-16,"CO_IVBed_C19_Con",6
2020-11-16,"CO_IVBed_C19_Rec",1
2020-11-16,"CO_IVBed_C19_Sus",3
2020-11-16,"CO_IVBed_NonC19",7
2020-11-16,"CO_IVBed_Spare",10
2020-11-17,"CO_GABed_C19_Con",267
2020-11-17,"CO_GABed_C19_Rec",77
2020-11-17,"CO_GABed_C19_Sus",103
2020-11-17,"CO_GABed_NonC19",827
2020-11-17,"CO_GABed_Spare",873
2020-11-17,"CO_IVBed_C19_Con",7
2020-11-17,"CO_IVBed_C19_Rec",1
2020-11-17,"CO_IVBed_C19_Sus",3
2020-11-17,"CO_IVBed_NonC19",2
2020-11-17,"CO_IVBed_Spare",11
2020-11-18,"CO_GABed_C19_Con",266
2020-11-18,"CO_GABed_C19_Rec",77
2020-11-18,"CO_GABed_C19_Sus",93
2020-11-18,"CO_GABed_NonC19",858
2020-11-18,"CO_GABed_Spare",853
2020-11-18,"CO_IVBed_C19_Con",7
2020-11-18,"CO_IVBed_C19_Rec",1
2020-11-18,"CO_IVBed_C19_Sus",6
2020-11-18,"CO_IVBed_NonC19",3
2020-11-18,"CO_IVBed_Spare",7
2020-11-19,"CO_GABed_C19_Con",270
2020-11-19,"CO_GABed_C19_Rec",78
2020-11-19,"CO_GABed_C19_Sus",75
2020-11-19,"CO_GABed_NonC19",881
2020-11-19,"CO_GABed_Spare",843
2020-11-19,"CO_IVBed_C19_Con",8
2020-11-19,"CO_IVBed_C19_Rec",1
2020-11-19,"CO_IVBed_C19_Sus",4
2020-11-19,"CO_IVBed_NonC19",5
2020-11-19,"CO_IVBed_Spare",6
