"date","health_board","percent_beds_in_use_covid"
2020-09-07,"Aneurin Bevan University Health Board",0.0351089588377724
2020-09-07,"Powys Teaching Health Board",0.0173410404624277
2020-09-07,"Velindre University NHS Trust",0
2020-09-07,"Wales",0.0304745319982586
2020-09-08,"Betsi Cadwaladr University Health Board",0.0388151174668029
2020-09-08,"Hywel Dda University Health Board",0.0153846153846154
2020-09-08,"Abertawe Bro Morgannwg University Health Board",0.0147172734314485
2020-09-08,"Cardiff and Vale University Health Board",0.0475896168108776
2020-09-08,"Cwm Taf University Health Board",0.0249084249084249
2020-09-08,"Aneurin Bevan University Health Board",0.0139225181598063
2020-09-08,"Powys Teaching Health Board",0.0173410404624277
2020-09-08,"Velindre University NHS Trust",0
2020-09-08,"Wales",0.027088772845953
2020-09-09,"Betsi Cadwaladr University Health Board",0.0382848392036753
2020-09-09,"Hywel Dda University Health Board",0.0198487712665406
2020-09-09,"Abertawe Bro Morgannwg University Health Board",0.0116189000774593
2020-09-09,"Cardiff and Vale University Health Board",0.0506798516687268
2020-09-09,"Cwm Taf University Health Board",0.0240963855421687
2020-09-09,"Aneurin Bevan University Health Board",0.0375302663438257
2020-09-09,"Powys Teaching Health Board",0.0173410404624277
2020-09-09,"Velindre University NHS Trust",0
2020-09-09,"Wales",0.0317667536988686
2020-09-10,"Betsi Cadwaladr University Health Board",0.0511770726714432
2020-09-10,"Hywel Dda University Health Board",0.00754005655042413
2020-09-10,"Abertawe Bro Morgannwg University Health Board",0.0069713400464756
2020-09-10,"Cardiff and Vale University Health Board",0.0414091470951792
2020-09-10,"Cwm Taf University Health Board",0.0262039660056657
2020-09-10,"Aneurin Bevan University Health Board",0.0181598062953995
2020-09-10,"Powys Teaching Health Board",0.023121387283237
2020-09-10,"Velindre University NHS Trust",0
2020-09-10,"Wales",0.0277445326950277
2020-09-11,"Betsi Cadwaladr University Health Board",0.0548999486916367
2020-09-11,"Hywel Dda University Health Board",0.0169491525423729
2020-09-11,"Abertawe Bro Morgannwg University Health Board",0.0169753086419753
2020-09-11,"Cardiff and Vale University Health Board",0.0463535228677379
2020-09-11,"Cwm Taf University Health Board",0.0234708392603129
2020-09-11,"Aneurin Bevan University Health Board",0.0240673886883273
2020-09-11,"Powys Teaching Health Board",0.0173410404624277
2020-09-11,"Velindre University NHS Trust",0
2020-09-11,"Wales",0.0324053936494128
2020-09-12,"Betsi Cadwaladr University Health Board",0.0410466906105695
2020-09-12,"Hywel Dda University Health Board",0.0169971671388102
2020-09-12,"Abertawe Bro Morgannwg University Health Board",0.0187793427230047
2020-09-12,"Cardiff and Vale University Health Board",0.0401730531520396
2020-09-12,"Cwm Taf University Health Board",0.0235378031383738
2020-09-12,"Aneurin Bevan University Health Board",0.0409145607701564
2020-09-12,"Powys Teaching Health Board",0.0294117647058824
2020-09-12,"Velindre University NHS Trust",0
2020-09-12,"Wales",0.0319589877835951
2020-09-13,"Betsi Cadwaladr University Health Board",0.0154479917610711
2020-09-13,"Hywel Dda University Health Board",0.0113100848256362
2020-09-13,"Abertawe Bro Morgannwg University Health Board",0.0156128024980484
2020-09-13,"Cardiff and Vale University Health Board",0.030902348578492
2020-09-13,"Cwm Taf University Health Board",0.0235378031383738
2020-09-13,"Aneurin Bevan University Health Board",0.0475330926594464
2020-09-13,"Powys Teaching Health Board",0.0294117647058824
2020-09-13,"Velindre University NHS Trust",0
2020-09-13,"Wales",0.0249836351734672
2020-09-14,"Betsi Cadwaladr University Health Board",0.038148524923703
2020-09-14,"Hywel Dda University Health Board",0.0169014084507042
2020-09-14,"Abertawe Bro Morgannwg University Health Board",0.0109289617486339
2020-09-14,"Cardiff and Vale University Health Board",0.0352286773794808
2020-09-14,"Cwm Taf University Health Board",0.0206699928724163
2020-09-14,"Aneurin Bevan University Health Board",0.0403128760529483
2020-09-14,"Powys Teaching Health Board",0.0176470588235294
2020-09-14,"Velindre University NHS Trust",0
2020-09-14,"Wales",0.0286025013594345
2020-09-15,"Betsi Cadwaladr University Health Board",0.0347470618293306
2020-09-15,"Hywel Dda University Health Board",0.0130475302889096
2020-09-15,"Abertawe Bro Morgannwg University Health Board",0.0124902419984387
2020-09-15,"Cardiff and Vale University Health Board",0.0401730531520396
2020-09-15,"Cwm Taf University Health Board",0.0377492877492877
2020-09-15,"Aneurin Bevan University Health Board",0.0282791817087846
2020-09-15,"Powys Teaching Health Board",0.0176470588235294
2020-09-15,"Velindre University NHS Trust",0
2020-09-15,"Wales",0.0289287656334965
2020-09-16,"Betsi Cadwaladr University Health Board",0.0494590417310665
2020-09-16,"Hywel Dda University Health Board",0.0186393289841566
2020-09-16,"Abertawe Bro Morgannwg University Health Board",0.014832162373146
2020-09-16,"Cardiff and Vale University Health Board",0.0389369592088999
2020-09-16,"Cwm Taf University Health Board",0.0355618776671408
2020-09-16,"Aneurin Bevan University Health Board",0.0415162454873646
2020-09-16,"Powys Teaching Health Board",0.0117647058823529
2020-09-16,"Velindre University NHS Trust",0
2020-09-16,"Wales",0.0347456704062738
2020-09-17,"Betsi Cadwaladr University Health Board",0.0396498455200824
2020-09-17,"Hywel Dda University Health Board",0.00931966449207828
2020-09-17,"Abertawe Bro Morgannwg University Health Board",0.00858704137392662
2020-09-17,"Cardiff and Vale University Health Board",0.0469715698393078
2020-09-17,"Cwm Taf University Health Board",0.0426136363636364
2020-09-17,"Aneurin Bevan University Health Board",0.0312876052948255
2020-09-17,"Powys Teaching Health Board",0.0117647058823529
2020-09-17,"Velindre University NHS Trust",0
2020-09-17,"Wales",0.0313588850174216
2020-09-18,"Betsi Cadwaladr University Health Board",0.0378630705394191
2020-09-18,"Hywel Dda University Health Board",0.00838769804287046
2020-09-18,"Abertawe Bro Morgannwg University Health Board",0.00624512099921936
2020-09-18,"Cardiff and Vale University Health Board",0.0407911001236094
2020-09-18,"Cwm Taf University Health Board",0.0573294629898403
2020-09-18,"Aneurin Bevan University Health Board",0.0204572803850782
2020-09-18,"Powys Teaching Health Board",0.00588235294117647
2020-09-18,"Velindre University NHS Trust",0
2020-09-18,"Wales",0.0295404814004376
2020-09-19,"Betsi Cadwaladr University Health Board",0.0419651995905834
2020-09-19,"Hywel Dda University Health Board",0.00931966449207828
2020-09-19,"Abertawe Bro Morgannwg University Health Board",0.0101404056162246
2020-09-19,"Cardiff and Vale University Health Board",0.0333745364647713
2020-09-19,"Cwm Taf University Health Board",0.0520909757887014
2020-09-19,"Aneurin Bevan University Health Board",0.01985559566787
2020-09-19,"Powys Teaching Health Board",0.00588235294117647
2020-09-19,"Velindre University NHS Trust",0
2020-09-19,"Wales",0.0288461538461538
2020-09-20,"Betsi Cadwaladr University Health Board",0.0501535312180143
2020-09-20,"Hywel Dda University Health Board",0.0111835973904939
2020-09-20,"Abertawe Bro Morgannwg University Health Board",0.0148205928237129
2020-09-20,"Cardiff and Vale University Health Board",0.0278121137206428
2020-09-20,"Cwm Taf University Health Board",0.0535190615835777
2020-09-20,"Aneurin Bevan University Health Board",0.01985559566787
2020-09-20,"Powys Teaching Health Board",0.00588235294117647
2020-09-20,"Velindre University NHS Trust",0
2020-09-20,"Wales",0.0307003168360101
2020-09-21,"Betsi Cadwaladr University Health Board",0.0467866323907455
2020-09-21,"Hywel Dda University Health Board",0.0139794967381174
2020-09-21,"Abertawe Bro Morgannwg University Health Board",0.0132605304212168
2020-09-21,"Cardiff and Vale University Health Board",0.0463535228677379
2020-09-21,"Cwm Taf University Health Board",0.0642540620384047
2020-09-21,"Aneurin Bevan University Health Board",0.0330926594464501
2020-09-21,"Powys Teaching Health Board",0.00588235294117647
2020-09-21,"Velindre University NHS Trust",0.0333333333333333
2020-09-21,"Wales",0.0374425224436173
2020-09-22,"Betsi Cadwaladr University Health Board",0.0575243965074474
2020-09-22,"Hywel Dda University Health Board",0.0215355805243446
2020-09-22,"Abertawe Bro Morgannwg University Health Board",0.0109204368174727
2020-09-22,"Cardiff and Vale University Health Board",0.0401730531520396
2020-09-22,"Cwm Taf University Health Board",0.0593280914939242
2020-09-22,"Aneurin Bevan University Health Board",0.0252707581227437
2020-09-22,"Powys Teaching Health Board",0.0235294117647059
2020-09-22,"Velindre University NHS Trust",0
2020-09-22,"Wales",0.0373801220575414
2020-09-23,"Betsi Cadwaladr University Health Board",0.049306625577812
2020-09-23,"Hywel Dda University Health Board",0.0186219739292365
2020-09-23,"Abertawe Bro Morgannwg University Health Board",0.0101404056162246
2020-09-23,"Cardiff and Vale University Health Board",0.0407911001236094
2020-09-23,"Cwm Taf University Health Board",0.0991253644314869
2020-09-23,"Aneurin Bevan University Health Board",0.0469314079422383
2020-09-23,"Powys Teaching Health Board",0.0235294117647059
2020-09-23,"Velindre University NHS Trust",0
2020-09-23,"Wales",0.0451119606772256
2020-09-24,"Betsi Cadwaladr University Health Board",0.048062015503876
2020-09-24,"Hywel Dda University Health Board",0.00837988826815642
2020-09-24,"Abertawe Bro Morgannwg University Health Board",0.00935307872174591
2020-09-24,"Cardiff and Vale University Health Board",0.0389369592088999
2020-09-24,"Cwm Taf University Health Board",0.0791208791208791
2020-09-24,"Aneurin Bevan University Health Board",0.0391095066185319
2020-09-24,"Powys Teaching Health Board",0.0117647058823529
2020-09-24,"Velindre University NHS Trust",0
2020-09-24,"Wales",0.0385246798730437
2020-09-25,"Betsi Cadwaladr University Health Board",0.0496671786994368
2020-09-25,"Hywel Dda University Health Board",0.0149532710280374
2020-09-25,"Abertawe Bro Morgannwg University Health Board",0.00935307872174591
2020-09-25,"Cardiff and Vale University Health Board",0.0482076637824475
2020-09-25,"Cwm Taf University Health Board",0.0783308931185944
2020-09-25,"Aneurin Bevan University Health Board",0.0511432009626955
2020-09-25,"Powys Teaching Health Board",0.00588235294117647
2020-09-25,"Velindre University NHS Trust",0
2020-09-25,"Wales",0.0432692307692308
2020-09-26,"Betsi Cadwaladr University Health Board",0.0503080082135524
2020-09-26,"Hywel Dda University Health Board",0.0205607476635514
2020-09-26,"Abertawe Bro Morgannwg University Health Board",0.00934579439252336
2020-09-26,"Cardiff and Vale University Health Board",0.0506798516687268
2020-09-26,"Cwm Taf University Health Board",0.0766396462785556
2020-09-26,"Aneurin Bevan University Health Board",0.0505415162454874
2020-09-26,"Powys Teaching Health Board",0.00588235294117647
2020-09-26,"Velindre University NHS Trust",0
2020-09-26,"Wales",0.0440967283072546
2020-09-27,"Betsi Cadwaladr University Health Board",0.0349075975359343
2020-09-27,"Hywel Dda University Health Board",0.0121495327102804
2020-09-27,"Abertawe Bro Morgannwg University Health Board",0.00934579439252336
2020-09-27,"Cardiff and Vale University Health Board",0.0451174289245983
2020-09-27,"Cwm Taf University Health Board",0.104046242774566
2020-09-27,"Aneurin Bevan University Health Board",0.0860409145607702
2020-09-27,"Powys Teaching Health Board",0.0117647058823529
2020-09-27,"Velindre University NHS Trust",0
2020-09-27,"Wales",0.0496399738162775
2020-09-28,"Betsi Cadwaladr University Health Board",0.0297588506926629
2020-09-28,"Hywel Dda University Health Board",0.0205607476635514
2020-09-28,"Abertawe Bro Morgannwg University Health Board",0.0108949416342412
2020-09-28,"Cardiff and Vale University Health Board",0.0420271940667491
2020-09-28,"Cwm Taf University Health Board",0.1625
2020-09-28,"Aneurin Bevan University Health Board",0.0734055354993983
2020-09-28,"Powys Teaching Health Board",0.0176470588235294
2020-09-28,"Velindre University NHS Trust",0
2020-09-28,"Wales",0.0555555555555556
2020-09-29,"Betsi Cadwaladr University Health Board",0.030148185998978
2020-09-29,"Hywel Dda University Health Board",0.0196261682242991
2020-09-29,"Abertawe Bro Morgannwg University Health Board",0.0147859922178988
2020-09-29,"Cardiff and Vale University Health Board",0.0482076637824475
2020-09-29,"Cwm Taf University Health Board",0.1672753834916
2020-09-29,"Aneurin Bevan University Health Board",0.0848375451263538
2020-09-29,"Powys Teaching Health Board",0.0176470588235294
2020-09-29,"Velindre University NHS Trust",0
2020-09-29,"Wales",0.0600371138521995
2020-09-30,"Betsi Cadwaladr University Health Board",0.0316973415132924
2020-09-30,"Hywel Dda University Health Board",0.0168381665107577
2020-09-30,"Abertawe Bro Morgannwg University Health Board",0.0124513618677043
2020-09-30,"Cardiff and Vale University Health Board",0.0587144622991347
2020-09-30,"Cwm Taf University Health Board",0.12049062049062
2020-09-30,"Aneurin Bevan University Health Board",0.102888086642599
2020-09-30,"Powys Teaching Health Board",0.0176470588235294
2020-09-30,"Velindre University NHS Trust",0
2020-09-30,"Wales",0.0580279232111693
2020-10-01,"Betsi Cadwaladr University Health Board",0.0401647785787848
2020-10-01,"Hywel Dda University Health Board",0.0177736202057998
2020-10-01,"Abertawe Bro Morgannwg University Health Board",0.0140077821011673
2020-10-01,"Cardiff and Vale University Health Board",0.0636588380716935
2020-10-01,"Cwm Taf University Health Board",0.123769338959212
2020-10-01,"Aneurin Bevan University Health Board",0.0956678700361011
2020-10-01,"Powys Teaching Health Board",0.0176470588235294
2020-10-01,"Velindre University NHS Trust",0
2020-10-01,"Wales",0.0605005440696409
2020-10-02,"Betsi Cadwaladr University Health Board",0.0368066355624676
2020-10-02,"Hywel Dda University Health Board",0.0149672591206735
2020-10-02,"Abertawe Bro Morgannwg University Health Board",0.014797507788162
2020-10-02,"Cardiff and Vale University Health Board",0.0333745364647713
2020-10-02,"Cwm Taf University Health Board",0.128440366972477
2020-10-02,"Aneurin Bevan University Health Board",0.106842737094838
2020-10-02,"Powys Teaching Health Board",0.00588235294117647
2020-10-02,"Velindre University NHS Trust",0
2020-10-02,"Wales",0.0567847411444142
2020-10-03,"Betsi Cadwaladr University Health Board",0.0442017680707228
2020-10-03,"Hywel Dda University Health Board",0.0159027128157156
2020-10-03,"Abertawe Bro Morgannwg University Health Board",0.014832162373146
2020-10-03,"Cardiff and Vale University Health Board",0.0395550061804697
2020-10-03,"Cwm Taf University Health Board",0.1169757489301
2020-10-03,"Aneurin Bevan University Health Board",0.070828331332533
2020-10-03,"Powys Teaching Health Board",0.0236686390532544
2020-10-03,"Velindre University NHS Trust",0.0454545454545455
2020-10-03,"Wales",0.0515846994535519
2020-10-04,"Betsi Cadwaladr University Health Board",0.047371160853722
2020-10-04,"Hywel Dda University Health Board",0.0140318054256314
2020-10-04,"Abertawe Bro Morgannwg University Health Board",0.0124902419984387
2020-10-04,"Cardiff and Vale University Health Board",0.0352286773794808
2020-10-04,"Cwm Taf University Health Board",0.125534950071327
2020-10-04,"Aneurin Bevan University Health Board",0.109243697478992
2020-10-04,"Powys Teaching Health Board",0.0177514792899408
2020-10-04,"Velindre University NHS Trust",0
2020-10-04,"Wales",0.0590292960209882
2020-10-05,"Betsi Cadwaladr University Health Board",0.0381799163179916
2020-10-05,"Hywel Dda University Health Board",0.0149672591206735
2020-10-05,"Abertawe Bro Morgannwg University Health Board",0.0234192037470726
2020-10-05,"Cardiff and Vale University Health Board",0.0426452410383189
2020-10-05,"Cwm Taf University Health Board",0.129221732745962
2020-10-05,"Aneurin Bevan University Health Board",0.114645858343337
2020-10-05,"Powys Teaching Health Board",0.00591715976331361
2020-10-05,"Velindre University NHS Trust",0.0454545454545455
2020-10-05,"Wales",0.061215518188812
2020-10-06,"Betsi Cadwaladr University Health Board",0.0397727272727273
2020-10-06,"Hywel Dda University Health Board",0.0149532710280374
2020-10-06,"Abertawe Bro Morgannwg University Health Board",0.0264797507788162
2020-10-06,"Cardiff and Vale University Health Board",0.0432632880098888
2020-10-06,"Cwm Taf University Health Board",0.117691154422789
2020-10-06,"Aneurin Bevan University Health Board",0.0702280912364946
2020-10-06,"Powys Teaching Health Board",0.00591715976331361
2020-10-06,"Velindre University NHS Trust",0.0454545454545455
2020-10-06,"Wales",0.0519837344763161
2020-10-07,"Betsi Cadwaladr University Health Board",0.0436344969199179
2020-10-07,"Hywel Dda University Health Board",0.0149393090569561
2020-10-07,"Abertawe Bro Morgannwg University Health Board",0.028816199376947
2020-10-07,"Cardiff and Vale University Health Board",0.0543881334981459
2020-10-07,"Cwm Taf University Health Board",0.128912071535022
2020-10-07,"Aneurin Bevan University Health Board",0.0930372148859544
2020-10-07,"Powys Teaching Health Board",0.0178571428571429
2020-10-07,"Velindre University NHS Trust",0.0454545454545455
2020-10-07,"Wales",0.0611909200570238
2020-10-08,"Betsi Cadwaladr University Health Board",0.0416666666666667
2020-10-08,"Hywel Dda University Health Board",0.0121381886087768
2020-10-08,"Abertawe Bro Morgannwg University Health Board",0.0335151987529228
2020-10-08,"Cardiff and Vale University Health Board",0.0525339925834363
2020-10-08,"Cwm Taf University Health Board",0.14429012345679
2020-10-08,"Aneurin Bevan University Health Board",0.0984393757503001
2020-10-08,"Powys Teaching Health Board",0.0178571428571429
2020-10-08,"Velindre University NHS Trust",0.0454545454545455
2020-10-08,"Wales",0.063630348478165
2020-10-09,"Betsi Cadwaladr University Health Board",0.0411376333164043
2020-10-09,"Hywel Dda University Health Board",0.00933706816059757
2020-10-09,"Abertawe Bro Morgannwg University Health Board",0.0261136712749616
2020-10-09,"Cardiff and Vale University Health Board",0.053770086526576
2020-10-09,"Cwm Taf University Health Board",0.149345650500385
2020-10-09,"Aneurin Bevan University Health Board",0.100840336134454
2020-10-09,"Powys Teaching Health Board",0.0236686390532544
2020-10-09,"Velindre University NHS Trust",0.0454545454545455
2020-10-09,"Wales",0.0635146994295744
2020-10-10,"Betsi Cadwaladr University Health Board",0.0541645375574859
2020-10-10,"Hywel Dda University Health Board",0.0206185567010309
2020-10-10,"Abertawe Bro Morgannwg University Health Board",0.0284178187403994
2020-10-10,"Cardiff and Vale University Health Board",0.050061804697157
2020-10-10,"Cwm Taf University Health Board",0.167832167832168
2020-10-10,"Aneurin Bevan University Health Board",0.128451380552221
2020-10-10,"Powys Teaching Health Board",0.00591715976331361
2020-10-10,"Velindre University NHS Trust",0.0454545454545455
2020-10-10,"Wales",0.0746038732394366
2020-10-11,"Betsi Cadwaladr University Health Board",0.0484446710861805
2020-10-11,"Hywel Dda University Health Board",0.0121381886087768
2020-10-11,"Abertawe Bro Morgannwg University Health Board",0.0360706062931696
2020-10-11,"Cardiff and Vale University Health Board",0.0475896168108776
2020-10-11,"Cwm Taf University Health Board",0.172915072685539
2020-10-11,"Aneurin Bevan University Health Board",0.102040816326531
2020-10-11,"Powys Teaching Health Board",0.0177514792899408
2020-10-11,"Velindre University NHS Trust",0.0454545454545455
2020-10-11,"Wales",0.0693210485905451
2020-10-12,"Betsi Cadwaladr University Health Board",0.0428134556574924
2020-10-12,"Hywel Dda University Health Board",0.019755409219191
2020-10-12,"Abertawe Bro Morgannwg University Health Board",0.0391404451266309
2020-10-12,"Cardiff and Vale University Health Board",0.0556242274412855
2020-10-12,"Cwm Taf University Health Board",0.179878048780488
2020-10-12,"Aneurin Bevan University Health Board",0.106842737094838
2020-10-12,"Powys Teaching Health Board",0.0179640718562874
2020-10-12,"Velindre University NHS Trust",0.0454545454545455
2020-10-12,"Wales",0.0728629430483924
2020-10-13,"Betsi Cadwaladr University Health Board",0.0459183673469388
2020-10-13,"Hywel Dda University Health Board",0.019755409219191
2020-10-13,"Abertawe Bro Morgannwg University Health Board",0.0512624330527927
2020-10-13,"Cardiff and Vale University Health Board",0.0543881334981459
2020-10-13,"Cwm Taf University Health Board",0.175816023738872
2020-10-13,"Aneurin Bevan University Health Board",0.119447779111645
2020-10-13,"Powys Teaching Health Board",0.0179640718562874
2020-10-13,"Velindre University NHS Trust",0.0909090909090909
2020-10-13,"Wales",0.0772593159217572
2020-10-14,"Betsi Cadwaladr University Health Board",0.0619242579324463
2020-10-14,"Hywel Dda University Health Board",0.0188146754468485
2020-10-14,"Abertawe Bro Morgannwg University Health Board",0.0604437643458301
2020-10-14,"Cardiff and Vale University Health Board",0.0593325092707046
2020-10-14,"Cwm Taf University Health Board",0.193009118541033
2020-10-14,"Aneurin Bevan University Health Board",0.129651860744298
2020-10-14,"Powys Teaching Health Board",0.0119760479041916
2020-10-14,"Velindre University NHS Trust",0.0909090909090909
2020-10-14,"Wales",0.0866893448919127
2020-10-15,"Betsi Cadwaladr University Health Board",0.0562947799385875
2020-10-15,"Hywel Dda University Health Board",0.0225776105362183
2020-10-15,"Abertawe Bro Morgannwg University Health Board",0.0657492354740061
2020-10-15,"Cardiff and Vale University Health Board",0.0605686032138443
2020-10-15,"Cwm Taf University Health Board",0.201780415430267
2020-10-15,"Aneurin Bevan University Health Board",0.139255702280912
2020-10-15,"Powys Teaching Health Board",0.0119760479041916
2020-10-15,"Velindre University NHS Trust",0.0454545454545455
2020-10-15,"Wales",0.0902033675923901
2020-10-16,"Betsi Cadwaladr University Health Board",0.0476915271435819
2020-10-16,"Hywel Dda University Health Board",0.0244590780809031
2020-10-16,"Abertawe Bro Morgannwg University Health Board",0.0571646341463415
2020-10-16,"Cardiff and Vale University Health Board",0.0648949320148331
2020-10-16,"Cwm Taf University Health Board",0.184246575342466
2020-10-16,"Aneurin Bevan University Health Board",0.123872519542995
2020-10-16,"Powys Teaching Health Board",0
2020-10-16,"Velindre University NHS Trust",0.0454545454545455
2020-10-16,"Wales",0.0836747897347423
2020-10-17,"Betsi Cadwaladr University Health Board",0.0474006116207951
2020-10-17,"Hywel Dda University Health Board",0.0253521126760563
2020-10-17,"Abertawe Bro Morgannwg University Health Board",0.0716463414634146
2020-10-17,"Cardiff and Vale University Health Board",0.0630407911001236
2020-10-17,"Cwm Taf University Health Board",0.18580375782881
2020-10-17,"Aneurin Bevan University Health Board",0.140108238123873
2020-10-17,"Powys Teaching Health Board",0.00617283950617284
2020-10-17,"Velindre University NHS Trust",0.0909090909090909
2020-10-17,"Wales",0.0886267719943729
2020-10-18,"Betsi Cadwaladr University Health Board",0.0549059481443823
2020-10-18,"Hywel Dda University Health Board",0.0290262172284644
2020-10-18,"Abertawe Bro Morgannwg University Health Board",0.0846036585365854
2020-10-18,"Cardiff and Vale University Health Board",0.0673671199011125
2020-10-18,"Cwm Taf University Health Board",0.189170182841069
2020-10-18,"Aneurin Bevan University Health Board",0.135898977751052
2020-10-18,"Powys Teaching Health Board",0.00617283950617284
2020-10-18,"Velindre University NHS Trust",0
2020-10-18,"Wales",0.0925925925925926
2020-10-19,"Betsi Cadwaladr University Health Board",0.0655823714585519
2020-10-19,"Hywel Dda University Health Board",0.0280112044817927
2020-10-19,"Abertawe Bro Morgannwg University Health Board",0.0799701046337818
2020-10-19,"Cardiff and Vale University Health Board",0.0565110565110565
2020-10-19,"Cwm Taf University Health Board",0.176312247644684
2020-10-19,"Aneurin Bevan University Health Board",0.146033653846154
2020-10-19,"Powys Teaching Health Board",0.00598802395209581
2020-10-19,"Velindre University NHS Trust",0.136363636363636
2020-10-19,"Wales",0.0929756517991812
2020-10-20,"Betsi Cadwaladr University Health Board",0.0771248688352571
2020-10-20,"Hywel Dda University Health Board",0.0307262569832402
2020-10-20,"Abertawe Bro Morgannwg University Health Board",0.0745156482861401
2020-10-20,"Cardiff and Vale University Health Board",0.0577395577395577
2020-10-20,"Cwm Taf University Health Board",0.183548606390211
2020-10-20,"Aneurin Bevan University Health Board",0.148948948948949
2020-10-20,"Powys Teaching Health Board",0.0120481927710843
2020-10-20,"Velindre University NHS Trust",0
2020-10-20,"Wales",0.0963985335346129
2020-10-21,"Betsi Cadwaladr University Health Board",0.0739968733715477
2020-10-21,"Hywel Dda University Health Board",0.0409683426443203
2020-10-21,"Abertawe Bro Morgannwg University Health Board",0.0909090909090909
2020-10-21,"Cardiff and Vale University Health Board",0.0522113022113022
2020-10-21,"Cwm Taf University Health Board",0.196990424076607
2020-10-21,"Aneurin Bevan University Health Board",0.162762762762763
2020-10-21,"Powys Teaching Health Board",0.0124223602484472
2020-10-21,"Velindre University NHS Trust",0
2020-10-21,"Wales",0.102879327078615
2020-10-22,"Betsi Cadwaladr University Health Board",0.0614583333333333
2020-10-22,"Hywel Dda University Health Board",0.0349854227405248
2020-10-22,"Abertawe Bro Morgannwg University Health Board",0.0811011904761905
2020-10-22,"Cardiff and Vale University Health Board",0.0681818181818182
2020-10-22,"Cwm Taf University Health Board",0.216599190283401
2020-10-22,"Aneurin Bevan University Health Board",0.176470588235294
2020-10-22,"Powys Teaching Health Board",0.0124223602484472
2020-10-22,"Velindre University NHS Trust",0
2020-10-22,"Wales",0.107111975789019
2020-10-23,"Betsi Cadwaladr University Health Board",0.057742782152231
2020-10-23,"Hywel Dda University Health Board",0.0388726919339164
2020-10-23,"Abertawe Bro Morgannwg University Health Board",0.0942136498516321
2020-10-23,"Cardiff and Vale University Health Board",0.0558968058968059
2020-10-23,"Cwm Taf University Health Board",0.212002609262883
2020-10-23,"Aneurin Bevan University Health Board",0.162162162162162
2020-10-23,"Powys Teaching Health Board",0.0248447204968944
2020-10-23,"Velindre University NHS Trust",0
2020-10-23,"Wales",0.104079216446023
2020-10-24,"Betsi Cadwaladr University Health Board",0.0685654008438819
2020-10-24,"Hywel Dda University Health Board",0.0417881438289602
2020-10-24,"Abertawe Bro Morgannwg University Health Board",0.0934718100890208
2020-10-24,"Cardiff and Vale University Health Board",0.058968058968059
2020-10-24,"Cwm Taf University Health Board",0.206131767775603
2020-10-24,"Aneurin Bevan University Health Board",0.166366366366366
2020-10-24,"Powys Teaching Health Board",0.0248447204968944
2020-10-24,"Velindre University NHS Trust",0
2020-10-24,"Wales",0.106873518638225
2020-10-25,"Betsi Cadwaladr University Health Board",0.0631524008350731
2020-10-25,"Hywel Dda University Health Board",0.0563654033041788
2020-10-25,"Abertawe Bro Morgannwg University Health Board",0.0959821428571429
2020-10-25,"Cardiff and Vale University Health Board",0.0528255528255528
2020-10-25,"Cwm Taf University Health Board",0.224719101123595
2020-10-25,"Aneurin Bevan University Health Board",0.159159159159159
2020-10-25,"Powys Teaching Health Board",0.031055900621118
2020-10-25,"Velindre University NHS Trust",0
2020-10-25,"Wales",0.108212976934684
2020-10-26,"Betsi Cadwaladr University Health Board",0.06207616066771
2020-10-26,"Hywel Dda University Health Board",0.0623781676413255
2020-10-26,"Abertawe Bro Morgannwg University Health Board",0.112267657992565
2020-10-26,"Cardiff and Vale University Health Board",0.0632678132678133
2020-10-26,"Cwm Taf University Health Board",0.233713901947616
2020-10-26,"Aneurin Bevan University Health Board",0.171771771771772
2020-10-26,"Powys Teaching Health Board",0.0316455696202532
2020-10-26,"Velindre University NHS Trust",0
2020-10-26,"Wales",0.116324324324324
2020-10-27,"Betsi Cadwaladr University Health Board",0.0595419847328244
2020-10-27,"Hywel Dda University Health Board",0.0641399416909621
2020-10-27,"Abertawe Bro Morgannwg University Health Board",0.108228317272053
2020-10-27,"Cardiff and Vale University Health Board",0.0749385749385749
2020-10-27,"Cwm Taf University Health Board",0.245649263721553
2020-10-27,"Aneurin Bevan University Health Board",0.173573573573574
2020-10-27,"Powys Teaching Health Board",0.0189873417721519
2020-10-27,"Velindre University NHS Trust",0
2020-10-27,"Wales",0.119226638023631
2020-10-28,"Betsi Cadwaladr University Health Board",0.0542596348884381
2020-10-28,"Hywel Dda University Health Board",0.0557729941291585
2020-10-28,"Abertawe Bro Morgannwg University Health Board",0.110616184112843
2020-10-28,"Cardiff and Vale University Health Board",0.0608108108108108
2020-10-28,"Cwm Taf University Health Board",0.249017038007864
2020-10-28,"Aneurin Bevan University Health Board",0.181545835829838
2020-10-28,"Powys Teaching Health Board",0.0126582278481013
2020-10-28,"Velindre University NHS Trust",0
2020-10-28,"Wales",0.11740154109589
2020-10-29,"Betsi Cadwaladr University Health Board",0.0574186991869919
2020-10-29,"Hywel Dda University Health Board",0.0552208835341365
2020-10-29,"Abertawe Bro Morgannwg University Health Board",0.123979213066073
2020-10-29,"Cardiff and Vale University Health Board",0.0651105651105651
2020-10-29,"Cwm Taf University Health Board",0.247718383311604
2020-10-29,"Aneurin Bevan University Health Board",0.223487118034751
2020-10-29,"Powys Teaching Health Board",0.0126582278481013
2020-10-29,"Velindre University NHS Trust",0
