"date","indicator","count"
2020-10-08,"CO_GABed_Spare",230
2020-10-08,"CO_IVBed_C19_Con",3
2020-10-08,"CO_IVBed_C19_Rec",0
2020-10-08,"CO_IVBed_C19_Sus",2
2020-10-08,"CO_IVBed_NonC19",32
2020-10-08,"CO_IVBed_Spare",12
2020-10-09,"CO_GABed_C19_Con",25
2020-10-09,"CO_GABed_C19_Rec",11
2020-10-09,"CO_GABed_C19_Sus",39
2020-10-09,"CO_GABed_NonC19",1591
2020-10-09,"CO_GABed_Spare",254
2020-10-09,"CO_IVBed_C19_Con",4
2020-10-09,"CO_IVBed_C19_Rec",0
2020-10-09,"CO_IVBed_C19_Sus",2
2020-10-09,"CO_IVBed_NonC19",28
2020-10-09,"CO_IVBed_Spare",15
2020-10-10,"CO_GABed_C19_Con",24
2020-10-10,"CO_GABed_C19_Rec",12
2020-10-10,"CO_GABed_C19_Sus",64
2020-10-10,"CO_GABed_NonC19",1554
2020-10-10,"CO_GABed_Spare",256
2020-10-10,"CO_IVBed_C19_Con",4
2020-10-10,"CO_IVBed_C19_Rec",0
2020-10-10,"CO_IVBed_C19_Sus",2
2020-10-10,"CO_IVBed_NonC19",21
2020-10-10,"CO_IVBed_Spare",20
2020-10-11,"CO_GABed_C19_Con",34
2020-10-11,"CO_GABed_C19_Rec",10
2020-10-11,"CO_GABed_C19_Sus",45
2020-10-11,"CO_GABed_NonC19",1559
2020-10-11,"CO_GABed_Spare",266
2020-10-11,"CO_IVBed_C19_Con",3
2020-10-11,"CO_IVBed_C19_Rec",0
2020-10-11,"CO_IVBed_C19_Sus",3
2020-10-11,"CO_IVBed_NonC19",23
2020-10-11,"CO_IVBed_Spare",18
2020-10-12,"CO_GABed_C19_Con",39
2020-10-12,"CO_GABed_C19_Rec",4
2020-10-12,"CO_GABed_C19_Sus",36
2020-10-12,"CO_GABed_NonC19",1621
2020-10-12,"CO_GABed_Spare",215
2020-10-12,"CO_IVBed_C19_Con",4
2020-10-12,"CO_IVBed_C19_Rec",0
2020-10-12,"CO_IVBed_C19_Sus",1
2020-10-12,"CO_IVBed_NonC19",22
2020-10-12,"CO_IVBed_Spare",20
2020-10-13,"CO_GABed_C19_Con",29
2020-10-13,"CO_GABed_C19_Rec",13
2020-10-13,"CO_GABed_C19_Sus",42
2020-10-13,"CO_GABed_NonC19",1596
2020-10-13,"CO_GABed_Spare",233
2020-10-13,"CO_IVBed_C19_Con",4
2020-10-13,"CO_IVBed_C19_Rec",0
2020-10-13,"CO_IVBed_C19_Sus",2
2020-10-13,"CO_IVBed_NonC19",22
2020-10-13,"CO_IVBed_Spare",19
2020-10-14,"CO_GABed_C19_Con",39
2020-10-14,"CO_GABed_C19_Rec",17
2020-10-14,"CO_GABed_C19_Sus",59
2020-10-14,"CO_GABed_NonC19",1521
2020-10-14,"CO_GABed_Spare",271
2020-10-14,"CO_IVBed_C19_Con",5
2020-10-14,"CO_IVBed_C19_Rec",0
2020-10-14,"CO_IVBed_C19_Sus",1
2020-10-14,"CO_IVBed_NonC19",22
2020-10-14,"CO_IVBed_Spare",19
2020-10-15,"CO_GABed_C19_Con",37
2020-10-15,"CO_GABed_C19_Rec",19
2020-10-15,"CO_GABed_C19_Sus",50
2020-10-15,"CO_GABed_NonC19",1514
2020-10-15,"CO_GABed_Spare",287
2020-10-15,"CO_IVBed_C19_Con",3
2020-10-15,"CO_IVBed_C19_Rec",0
2020-10-15,"CO_IVBed_C19_Sus",1
2020-10-15,"CO_IVBed_NonC19",24
2020-10-15,"CO_IVBed_Spare",19
2020-10-16,"CO_GABed_C19_Con",35
2020-10-16,"CO_GABed_C19_Rec",20
2020-10-16,"CO_GABed_C19_Sus",32
2020-10-16,"CO_GABed_NonC19",1517
2020-10-16,"CO_GABed_Spare",322
2020-10-16,"CO_IVBed_C19_Con",3
2020-10-16,"CO_IVBed_C19_Rec",1
2020-10-16,"CO_IVBed_C19_Sus",3
2020-10-16,"CO_IVBed_NonC19",24
2020-10-16,"CO_IVBed_Spare",14
2020-10-17,"CO_GABed_C19_Con",36
2020-10-17,"CO_GABed_C19_Rec",20
2020-10-17,"CO_GABed_C19_Sus",31
2020-10-17,"CO_GABed_NonC19",1502
2020-10-17,"CO_GABed_Spare",337
2020-10-17,"CO_IVBed_C19_Con",4
2020-10-17,"CO_IVBed_C19_Rec",1
2020-10-17,"CO_IVBed_C19_Sus",1
2020-10-17,"CO_IVBed_NonC19",24
2020-10-17,"CO_IVBed_Spare",6
2020-10-18,"CO_GABed_C19_Con",48
2020-10-18,"CO_GABed_C19_Rec",21
2020-10-18,"CO_GABed_C19_Sus",33
2020-10-18,"CO_GABed_NonC19",1519
2020-10-18,"CO_GABed_Spare",305
2020-10-18,"CO_IVBed_C19_Con",4
2020-10-18,"CO_IVBed_C19_Rec",1
2020-10-18,"CO_IVBed_C19_Sus",1
2020-10-18,"CO_IVBed_NonC19",22
2020-10-18,"CO_IVBed_Spare",13
2020-10-19,"CO_GABed_C19_Con",54
2020-10-19,"CO_GABed_C19_Rec",20
2020-10-19,"CO_GABed_C19_Sus",45
2020-10-19,"CO_GABed_NonC19",1540
2020-10-19,"CO_GABed_Spare",205
2020-10-19,"CO_IVBed_C19_Con",3
2020-10-19,"CO_IVBed_C19_Rec",1
2020-10-19,"CO_IVBed_C19_Sus",2
2020-10-19,"CO_IVBed_NonC19",22
2020-10-19,"CO_IVBed_Spare",14
2020-10-20,"CO_GABed_C19_Con",51
2020-10-20,"CO_GABed_C19_Rec",20
2020-10-20,"CO_GABed_C19_Sus",69
2020-10-20,"CO_GABed_NonC19",1509
2020-10-20,"CO_GABed_Spare",214
2020-10-20,"CO_IVBed_C19_Con",4
2020-10-20,"CO_IVBed_C19_Rec",1
2020-10-20,"CO_IVBed_C19_Sus",2
2020-10-20,"CO_IVBed_NonC19",18
2020-10-20,"CO_IVBed_Spare",18
2020-10-21,"CO_GABed_C19_Con",48
2020-10-21,"CO_GABed_C19_Rec",17
2020-10-21,"CO_GABed_C19_Sus",71
2020-10-21,"CO_GABed_NonC19",1555
2020-10-21,"CO_GABed_Spare",185
2020-10-21,"CO_IVBed_C19_Con",5
2020-10-21,"CO_IVBed_C19_Rec",1
2020-10-21,"CO_IVBed_C19_Sus",0
2020-10-21,"CO_IVBed_NonC19",11
2020-10-21,"CO_IVBed_Spare",26
2020-10-22,"CO_GABed_C19_Con",56
2020-10-22,"CO_GABed_C19_Rec",15
2020-10-22,"CO_GABed_C19_Sus",38
2020-10-22,"CO_GABed_NonC19",1595
2020-10-22,"CO_GABed_Spare",173
2020-10-22,"CO_IVBed_C19_Con",8
2020-10-22,"CO_IVBed_C19_Rec",1
2020-10-22,"CO_IVBed_C19_Sus",0
2020-10-22,"CO_IVBed_NonC19",18
2020-10-22,"CO_IVBed_Spare",16
2020-10-23,"CO_GABed_C19_Con",49
2020-10-23,"CO_GABed_C19_Rec",16
2020-10-23,"CO_GABed_C19_Sus",37
2020-10-23,"CO_GABed_NonC19",1590
2020-10-23,"CO_GABed_Spare",170
2020-10-23,"CO_IVBed_C19_Con",6
2020-10-23,"CO_IVBed_C19_Rec",1
2020-10-23,"CO_IVBed_C19_Sus",1
2020-10-23,"CO_IVBed_NonC19",18
2020-10-23,"CO_IVBed_Spare",17
2020-10-24,"CO_GABed_C19_Con",59
2020-10-24,"CO_GABed_C19_Rec",19
2020-10-24,"CO_GABed_C19_Sus",42
2020-10-24,"CO_GABed_NonC19",1531
2020-10-24,"CO_GABed_Spare",202
2020-10-24,"CO_IVBed_C19_Con",8
2020-10-24,"CO_IVBed_C19_Rec",0
2020-10-24,"CO_IVBed_C19_Sus",2
2020-10-24,"CO_IVBed_NonC19",19
2020-10-24,"CO_IVBed_Spare",14
2020-10-25,"CO_GABed_C19_Con",57
2020-10-25,"CO_GABed_C19_Rec",17
2020-10-25,"CO_GABed_C19_Sus",38
2020-10-25,"CO_GABed_NonC19",1531
2020-10-25,"CO_GABed_Spare",230
2020-10-25,"CO_IVBed_C19_Con",8
2020-10-25,"CO_IVBed_C19_Rec",0
2020-10-25,"CO_IVBed_C19_Sus",1
2020-10-25,"CO_IVBed_NonC19",19
2020-10-25,"CO_IVBed_Spare",15
2020-10-26,"CO_GABed_C19_Con",52
2020-10-26,"CO_GABed_C19_Rec",19
2020-10-26,"CO_GABed_C19_Sus",39
2020-10-26,"CO_GABed_NonC19",1567
2020-10-26,"CO_GABed_Spare",197
2020-10-26,"CO_IVBed_C19_Con",8
2020-10-26,"CO_IVBed_C19_Rec",0
2020-10-26,"CO_IVBed_C19_Sus",1
2020-10-26,"CO_IVBed_NonC19",22
2020-10-26,"CO_IVBed_Spare",12
2020-10-27,"CO_GABed_C19_Con",41
2020-10-27,"CO_GABed_C19_Rec",27
2020-10-27,"CO_GABed_C19_Sus",38
2020-10-27,"CO_GABed_NonC19",1578
2020-10-27,"CO_GABed_Spare",238
2020-10-27,"CO_IVBed_C19_Con",10
2020-10-27,"CO_IVBed_C19_Rec",0
2020-10-27,"CO_IVBed_C19_Sus",1
2020-10-27,"CO_IVBed_NonC19",20
2020-10-27,"CO_IVBed_Spare",12
2020-10-28,"CO_GABed_C19_Con",41
2020-10-28,"CO_GABed_C19_Rec",20
2020-10-28,"CO_GABed_C19_Sus",36
2020-10-28,"CO_GABed_NonC19",1534
2020-10-28,"CO_GABed_Spare",297
2020-10-28,"CO_IVBed_C19_Con",9
2020-10-28,"CO_IVBed_C19_Rec",0
2020-10-28,"CO_IVBed_C19_Sus",1
2020-10-28,"CO_IVBed_NonC19",23
2020-10-28,"CO_IVBed_Spare",11
2020-10-29,"CO_GABed_C19_Con",51
2020-10-29,"CO_GABed_C19_Rec",21
2020-10-29,"CO_GABed_C19_Sus",32
2020-10-29,"CO_GABed_NonC19",1530
2020-10-29,"CO_GABed_Spare",290
2020-10-29,"CO_IVBed_C19_Con",9
2020-10-29,"CO_IVBed_C19_Rec",0
2020-10-29,"CO_IVBed_C19_Sus",0
2020-10-29,"CO_IVBed_NonC19",20
2020-10-29,"CO_IVBed_Spare",15
2020-10-30,"CO_GABed_C19_Con",46
2020-10-30,"CO_GABed_C19_Rec",22
2020-10-30,"CO_GABed_C19_Sus",59
2020-10-30,"CO_GABed_NonC19",1529
2020-10-30,"CO_GABed_Spare",259
2020-10-30,"CO_IVBed_C19_Con",10
2020-10-30,"CO_IVBed_C19_Rec",0
2020-10-30,"CO_IVBed_C19_Sus",2
2020-10-30,"CO_IVBed_NonC19",21
2020-10-30,"CO_IVBed_Spare",11
2020-10-31,"CO_GABed_C19_Con",49
2020-10-31,"CO_GABed_C19_Rec",18
2020-10-31,"CO_GABed_C19_Sus",30
2020-10-31,"CO_GABed_NonC19",1524
2020-10-31,"CO_GABed_Spare",293
2020-10-31,"CO_IVBed_C19_Con",10
2020-10-31,"CO_IVBed_C19_Rec",0
2020-10-31,"CO_IVBed_C19_Sus",2
2020-10-31,"CO_IVBed_NonC19",24
2020-10-31,"CO_IVBed_Spare",8
2020-11-01,"CO_GABed_C19_Con",53
2020-11-01,"CO_GABed_C19_Rec",19
2020-11-01,"CO_GABed_C19_Sus",26
2020-11-01,"CO_GABed_NonC19",1570
2020-11-01,"CO_GABed_Spare",235
2020-11-01,"CO_IVBed_C19_Con",8
2020-11-01,"CO_IVBed_C19_Rec",0
2020-11-01,"CO_IVBed_C19_Sus",1
2020-11-01,"CO_IVBed_NonC19",26
2020-11-01,"CO_IVBed_Spare",9
2020-11-02,"CO_GABed_C19_Con",53
2020-11-02,"CO_GABed_C19_Rec",22
2020-11-02,"CO_GABed_C19_Sus",29
2020-11-02,"CO_GABed_NonC19",1579
2020-11-02,"CO_GABed_Spare",236
2020-11-02,"CO_IVBed_C19_Con",8
2020-11-02,"CO_IVBed_C19_Rec",0
2020-11-02,"CO_IVBed_C19_Sus",1
2020-11-02,"CO_IVBed_NonC19",25
2020-11-02,"CO_IVBed_Spare",9
2020-11-03,"CO_GABed_C19_Con",60
2020-11-03,"CO_GABed_C19_Rec",19
2020-11-03,"CO_GABed_C19_Sus",26
2020-11-03,"CO_GABed_NonC19",1582
2020-11-03,"CO_GABed_Spare",224
2020-11-03,"CO_IVBed_C19_Con",9
2020-11-03,"CO_IVBed_C19_Rec",0
2020-11-03,"CO_IVBed_C19_Sus",1
2020-11-03,"CO_IVBed_NonC19",26
2020-11-03,"CO_IVBed_Spare",6
2020-11-04,"CO_GABed_C19_Con",52
2020-11-04,"CO_GABed_C19_Rec",23
2020-11-04,"CO_GABed_C19_Sus",83
2020-11-04,"CO_GABed_NonC19",1497
2020-11-04,"CO_GABed_Spare",269
2020-11-04,"CO_IVBed_C19_Con",7
2020-11-04,"CO_IVBed_C19_Rec",0
2020-11-04,"CO_IVBed_C19_Sus",1
2020-11-04,"CO_IVBed_NonC19",25
2020-11-04,"CO_IVBed_Spare",10
2020-11-05,"CO_GABed_C19_Con",62
2020-11-05,"CO_GABed_C19_Rec",27
2020-11-05,"CO_GABed_C19_Sus",45
2020-11-05,"CO_GABed_NonC19",1522
2020-11-05,"CO_GABed_Spare",261
2020-11-05,"CO_IVBed_C19_Con",5
2020-11-05,"CO_IVBed_C19_Rec",2
2020-11-05,"CO_IVBed_C19_Sus",0
2020-11-05,"CO_IVBed_NonC19",23
2020-11-05,"CO_IVBed_Spare",14
2020-11-06,"CO_GABed_C19_Con",56
2020-11-06,"CO_GABed_C19_Rec",21
2020-11-06,"CO_GABed_C19_Sus",53
2020-11-06,"CO_GABed_NonC19",1488
2020-11-06,"CO_GABed_Spare",283
2020-11-06,"CO_IVBed_C19_Con",9
2020-11-06,"CO_IVBed_C19_Rec",1
2020-11-06,"CO_IVBed_C19_Sus",1
2020-11-06,"CO_IVBed_NonC19",24
2020-11-06,"CO_IVBed_Spare",9
2020-11-07,"CO_GABed_C19_Con",71
2020-11-07,"CO_GABed_C19_Rec",23
2020-11-07,"CO_GABed_C19_Sus",56
2020-11-07,"CO_GABed_NonC19",1481
2020-11-07,"CO_GABed_Spare",288
2020-11-07,"CO_IVBed_C19_Con",10
2020-11-07,"CO_IVBed_C19_Rec",0
2020-11-07,"CO_IVBed_C19_Sus",1
2020-11-07,"CO_IVBed_NonC19",21
2020-11-07,"CO_IVBed_Spare",10
2020-11-08,"CO_GABed_C19_Con",74
2020-11-08,"CO_GABed_C19_Rec",24
2020-11-08,"CO_GABed_C19_Sus",41
2020-11-08,"CO_GABed_NonC19",1456
2020-11-08,"CO_GABed_Spare",316
2020-11-08,"CO_IVBed_C19_Con",9
2020-11-08,"CO_IVBed_C19_Rec",1
2020-11-08,"CO_IVBed_C19_Sus",0
2020-11-08,"CO_IVBed_NonC19",25
2020-11-08,"CO_IVBed_Spare",7
2020-11-09,"CO_GABed_C19_Con",67
2020-11-09,"CO_GABed_C19_Rec",24
2020-11-09,"CO_GABed_C19_Sus",66
2020-11-09,"CO_GABed_NonC19",1498
2020-11-09,"CO_GABed_Spare",252
2020-11-09,"CO_IVBed_C19_Con",10
2020-11-09,"CO_IVBed_C19_Rec",1
2020-11-09,"CO_IVBed_C19_Sus",0
2020-11-09,"CO_IVBed_NonC19",21
2020-11-09,"CO_IVBed_Spare",11
2020-11-10,"CO_GABed_C19_Con",79
2020-11-10,"CO_GABed_C19_Rec",25
2020-11-10,"CO_GABed_C19_Sus",58
2020-11-10,"CO_GABed_NonC19",1512
2020-11-10,"CO_GABed_Spare",252
2020-11-10,"CO_IVBed_C19_Con",7
2020-11-10,"CO_IVBed_C19_Rec",2
2020-11-10,"CO_IVBed_C19_Sus",0
2020-11-10,"CO_IVBed_NonC19",22
2020-11-10,"CO_IVBed_Spare",12
2020-11-11,"CO_GABed_C19_Con",79
2020-11-11,"CO_GABed_C19_Rec",29
2020-11-11,"CO_GABed_C19_Sus",24
2020-11-11,"CO_GABed_NonC19",1504
2020-11-11,"CO_GABed_Spare",288
2020-11-11,"CO_IVBed_C19_Con",6
2020-11-11,"CO_IVBed_C19_Rec",1
2020-11-11,"CO_IVBed_C19_Sus",0
2020-11-11,"CO_IVBed_NonC19",27
2020-11-11,"CO_IVBed_Spare",9
2020-11-12,"CO_GABed_C19_Con",78
2020-11-12,"CO_GABed_C19_Rec",28
2020-11-12,"CO_GABed_C19_Sus",54
2020-11-12,"CO_GABed_NonC19",1512
2020-11-12,"CO_GABed_Spare",270
2020-11-12,"CO_IVBed_C19_Con",4
2020-11-12,"CO_IVBed_C19_Rec",1
2020-11-12,"CO_IVBed_C19_Sus",1
2020-11-12,"CO_IVBed_NonC19",26
2020-11-12,"CO_IVBed_Spare",10
2020-11-13,"CO_GABed_C19_Con",74
2020-11-13,"CO_GABed_C19_Rec",31
2020-11-13,"CO_GABed_C19_Sus",70
2020-11-13,"CO_GABed_NonC19",1471
2020-11-13,"CO_GABed_Spare",299
2020-11-13,"CO_IVBed_C19_Con",3
2020-11-13,"CO_IVBed_C19_Rec",2
2020-11-13,"CO_IVBed_C19_Sus",1
2020-11-13,"CO_IVBed_NonC19",23
2020-11-13,"CO_IVBed_Spare",14
2020-11-14,"CO_GABed_C19_Con",77
2020-11-14,"CO_GABed_C19_Rec",30
2020-11-14,"CO_GABed_C19_Sus",49
2020-11-14,"CO_GABed_NonC19",1484
2020-11-14,"CO_GABed_Spare",303
2020-11-14,"CO_IVBed_C19_Con",5
2020-11-14,"CO_IVBed_C19_Rec",1
2020-11-14,"CO_IVBed_C19_Sus",1
2020-11-14,"CO_IVBed_NonC19",23
2020-11-14,"CO_IVBed_Spare",13
2020-11-15,"CO_GABed_C19_Con",81
2020-11-15,"CO_GABed_C19_Rec",27
2020-11-15,"CO_GABed_C19_Sus",29
2020-11-15,"CO_GABed_NonC19",1563
2020-11-15,"CO_GABed_Spare",264
2020-11-15,"CO_IVBed_C19_Con",5
2020-11-15,"CO_IVBed_C19_Rec",1
2020-11-15,"CO_IVBed_C19_Sus",0
2020-11-15,"CO_IVBed_NonC19",25
2020-11-15,"CO_IVBed_Spare",12
2020-11-16,"CO_GABed_C19_Con",81
2020-11-16,"CO_GABed_C19_Rec",28
2020-11-16,"CO_GABed_C19_Sus",26
2020-11-16,"CO_GABed_NonC19",1570
2020-11-16,"CO_GABed_Spare",267
2020-11-16,"CO_IVBed_C19_Con",5
2020-11-16,"CO_IVBed_C19_Rec",0
2020-11-16,"CO_IVBed_C19_Sus",2
2020-11-16,"CO_IVBed_NonC19",23
2020-11-16,"CO_IVBed_Spare",13
2020-11-17,"CO_GABed_C19_Con",71
2020-11-17,"CO_GABed_C19_Rec",34
2020-11-17,"CO_GABed_C19_Sus",27
2020-11-17,"CO_GABed_NonC19",1558
2020-11-17,"CO_GABed_Spare",276
2020-11-17,"CO_IVBed_C19_Con",5
2020-11-17,"CO_IVBed_C19_Rec",0
2020-11-17,"CO_IVBed_C19_Sus",1
2020-11-17,"CO_IVBed_NonC19",24
2020-11-17,"CO_IVBed_Spare",13
2020-11-18,"CO_GABed_C19_Con",74
2020-11-18,"CO_GABed_C19_Rec",29
2020-11-18,"CO_GABed_C19_Sus",56
2020-11-18,"CO_GABed_NonC19",1499
2020-11-18,"CO_GABed_Spare",293
2020-11-18,"CO_IVBed_C19_Con",3
2020-11-18,"CO_IVBed_C19_Rec",0
2020-11-18,"CO_IVBed_C19_Sus",1
2020-11-18,"CO_IVBed_NonC19",26
2020-11-18,"CO_IVBed_Spare",13
2020-11-19,"CO_GABed_C19_Con",75
2020-11-19,"CO_GABed_C19_Rec",35
2020-11-19,"CO_GABed_C19_Sus",35
2020-11-19,"CO_GABed_NonC19",1514
2020-11-19,"CO_GABed_Spare",308
2020-11-19,"CO_IVBed_C19_Con",3
2020-11-19,"CO_IVBed_C19_Rec",0
2020-11-19,"CO_IVBed_C19_Sus",0
2020-11-19,"CO_IVBed_NonC19",25
2020-11-19,"CO_IVBed_Spare",15
