"date","health_board","prop_lockdown","lockdown_status","proportion_lockdown"
2020-08-08,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-08-09,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-08-10,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-08-11,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-08-12,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-08-13,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-08-14,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-08-15,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-08-16,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-08-17,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-08-18,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-08-19,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-08-20,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-08-21,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-08-22,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-08-23,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-08-24,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-08-25,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-08-26,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-08-27,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-08-28,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-08-29,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-08-30,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-08-31,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-09-01,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-09-02,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-09-03,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-09-04,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-09-05,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-09-06,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-09-07,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-09-08,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-09-09,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-09-10,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-09-11,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-09-12,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-09-13,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-09-14,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-09-15,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-09-16,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-09-17,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-09-18,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-09-19,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-09-20,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-09-21,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-09-22,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-09-23,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-09-24,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-09-25,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-09-26,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-09-27,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-09-28,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-09-29,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-09-30,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-10-01,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-10-02,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-10-03,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-10-04,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-10-05,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-10-06,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-10-07,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-10-08,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-10-09,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-10-10,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-10-11,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-10-12,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-10-13,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-10-14,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-10-15,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-10-16,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-10-17,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-10-18,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-10-19,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-10-20,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-10-21,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-10-22,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-10-23,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-10-24,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-10-25,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-10-26,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-10-27,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-10-28,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-10-29,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-10-30,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-10-31,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-11-01,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-11-02,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-11-03,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-11-04,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-11-05,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-11-06,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-11-07,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-11-08,"Powys Teaching Health Board",2,"Firebreak lockdown",2
2020-11-09,"Powys Teaching Health Board",2,"Post-firebreak",0
2020-11-10,"Powys Teaching Health Board",2,"Post-firebreak",0
2020-11-11,"Powys Teaching Health Board",2,"Post-firebreak",0
2020-11-12,"Powys Teaching Health Board",2,"Post-firebreak",0
2020-11-13,"Powys Teaching Health Board",2,"Post-firebreak",0
2020-11-14,"Powys Teaching Health Board",2,"Post-firebreak",0
2020-11-15,"Powys Teaching Health Board",2,"Post-firebreak",0
2020-11-16,"Powys Teaching Health Board",2,"Post-firebreak",0
2020-11-17,"Powys Teaching Health Board",2,"Post-firebreak",0
2020-11-18,"Powys Teaching Health Board",2,"Post-firebreak",0
2020-11-19,"Powys Teaching Health Board",2,"Post-firebreak",0
2020-04-01,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-04-02,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-04-03,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-04-04,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-04-05,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-04-06,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-04-07,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-04-08,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-04-09,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-04-10,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-04-11,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-04-12,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-04-13,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-04-14,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-04-15,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-04-16,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-04-17,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-04-18,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-04-19,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-04-20,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-04-21,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-04-22,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-04-23,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-04-24,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-04-25,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-04-26,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-04-27,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-04-28,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-04-29,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-04-30,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-05-01,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-05-02,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-05-03,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-05-04,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-05-05,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-05-06,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-05-07,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-05-08,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-05-09,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-05-10,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-05-11,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-05-12,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-05-13,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-05-14,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-05-15,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-05-16,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-05-17,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-05-18,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-05-19,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-05-20,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-05-21,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-05-22,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-05-23,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-05-24,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-05-25,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-05-26,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-05-27,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-05-28,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-05-29,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-05-30,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-05-31,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-06-01,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-06-02,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-06-03,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-06-04,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-06-05,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-06-06,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-06-07,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-06-08,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-06-09,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-06-10,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-06-11,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-06-12,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-06-13,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-06-14,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-06-15,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-06-16,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-06-17,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-06-18,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-06-19,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-06-20,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-06-21,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-06-22,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-06-23,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-06-24,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-06-25,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-06-26,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-06-27,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-06-28,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-06-29,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-06-30,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-07-01,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-07-02,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-07-03,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-07-04,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-07-05,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-07-06,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-07-07,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-07-08,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-07-09,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-07-10,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-07-11,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-07-12,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-07-13,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-07-14,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-07-15,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-07-16,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-07-17,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-07-18,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-07-19,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-07-20,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-07-21,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-07-22,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-07-23,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-07-24,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-07-25,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-07-26,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-07-27,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-07-28,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-07-29,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-07-30,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-07-31,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-08-01,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-08-02,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-08-03,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-08-04,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-08-05,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-08-06,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-08-07,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-08-08,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-08-09,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-08-10,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-08-11,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-08-12,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-08-13,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-08-14,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-08-15,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-08-16,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-08-17,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-08-18,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-08-19,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-08-20,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-08-21,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-08-22,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-08-23,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-08-24,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-08-25,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-08-26,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-08-27,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-08-28,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-08-29,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-08-30,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-08-31,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-09-01,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-09-02,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-09-03,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-09-04,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-09-05,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-09-06,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-09-07,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-09-08,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-09-09,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-09-10,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-09-11,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-09-12,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-09-13,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-09-14,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-09-15,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-09-16,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-09-17,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-09-18,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-09-19,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-09-20,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-09-21,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-09-22,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-09-23,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-09-24,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-09-25,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-09-26,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-09-27,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-09-28,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-09-29,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-09-30,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-10-01,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-10-02,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-10-03,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-10-04,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-10-05,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-10-06,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-10-07,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-10-08,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-10-09,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-10-10,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-10-11,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-10-12,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-10-13,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-10-14,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-10-15,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-10-16,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-10-17,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-10-18,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-10-19,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-10-20,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-10-21,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-10-22,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-10-23,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-10-24,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-10-25,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-10-26,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-10-27,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-10-28,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-10-29,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-10-30,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-10-31,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-11-01,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-11-02,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-11-03,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-11-04,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-11-05,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-11-06,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-11-07,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-11-08,"Velindre University NHS Trust",2,"Firebreak lockdown",2
2020-11-09,"Velindre University NHS Trust",2,"Post-firebreak",0
2020-11-10,"Velindre University NHS Trust",2,"Post-firebreak",0
2020-11-11,"Velindre University NHS Trust",2,"Post-firebreak",0
2020-11-12,"Velindre University NHS Trust",2,"Post-firebreak",0
2020-11-13,"Velindre University NHS Trust",2,"Post-firebreak",0
2020-11-14,"Velindre University NHS Trust",2,"Post-firebreak",0
2020-11-15,"Velindre University NHS Trust",2,"Post-firebreak",0
2020-11-16,"Velindre University NHS Trust",2,"Post-firebreak",0
2020-11-17,"Velindre University NHS Trust",2,"Post-firebreak",0
2020-11-18,"Velindre University NHS Trust",2,"Post-firebreak",0
2020-11-19,"Velindre University NHS Trust",2,"Post-firebreak",0
2020-04-01,"Wales",2,"Firebreak lockdown",2
2020-04-02,"Wales",2,"Firebreak lockdown",2
2020-04-03,"Wales",2,"Firebreak lockdown",2
2020-04-04,"Wales",2,"Firebreak lockdown",2
2020-04-05,"Wales",2,"Firebreak lockdown",2
2020-04-06,"Wales",2,"Firebreak lockdown",2
2020-04-07,"Wales",2,"Firebreak lockdown",2
2020-04-08,"Wales",2,"Firebreak lockdown",2
2020-04-09,"Wales",2,"Firebreak lockdown",2
2020-04-10,"Wales",2,"Firebreak lockdown",2
2020-04-11,"Wales",2,"Firebreak lockdown",2
2020-04-12,"Wales",2,"Firebreak lockdown",2
2020-04-13,"Wales",2,"Firebreak lockdown",2
2020-04-14,"Wales",2,"Firebreak lockdown",2
2020-04-15,"Wales",2,"Firebreak lockdown",2
2020-04-16,"Wales",2,"Firebreak lockdown",2
2020-04-17,"Wales",2,"Firebreak lockdown",2
2020-04-18,"Wales",2,"Firebreak lockdown",2
2020-04-19,"Wales",2,"Firebreak lockdown",2
2020-04-20,"Wales",2,"Firebreak lockdown",2
2020-04-21,"Wales",2,"Firebreak lockdown",2
2020-04-22,"Wales",2,"Firebreak lockdown",2
2020-04-23,"Wales",2,"Firebreak lockdown",2
2020-04-24,"Wales",2,"Firebreak lockdown",2
2020-04-25,"Wales",2,"Firebreak lockdown",2
2020-04-26,"Wales",2,"Firebreak lockdown",2
2020-04-27,"Wales",2,"Firebreak lockdown",2
2020-04-28,"Wales",2,"Firebreak lockdown",2
2020-04-29,"Wales",2,"Firebreak lockdown",2
2020-04-30,"Wales",2,"Firebreak lockdown",2
2020-05-01,"Wales",2,"Firebreak lockdown",2
2020-05-02,"Wales",2,"Firebreak lockdown",2
2020-05-03,"Wales",2,"Firebreak lockdown",2
2020-05-04,"Wales",2,"Firebreak lockdown",2
2020-05-05,"Wales",2,"Firebreak lockdown",2
2020-05-06,"Wales",2,"Firebreak lockdown",2
2020-05-07,"Wales",2,"Firebreak lockdown",2
2020-05-08,"Wales",2,"Firebreak lockdown",2
2020-05-09,"Wales",2,"Firebreak lockdown",2
2020-05-10,"Wales",2,"Firebreak lockdown",2
2020-05-11,"Wales",2,"Firebreak lockdown",2
2020-05-12,"Wales",2,"Firebreak lockdown",2
2020-05-13,"Wales",2,"Firebreak lockdown",2
2020-05-14,"Wales",2,"Firebreak lockdown",2
2020-05-15,"Wales",2,"Firebreak lockdown",2
2020-05-16,"Wales",2,"Firebreak lockdown",2
2020-05-17,"Wales",2,"Firebreak lockdown",2
2020-05-18,"Wales",2,"Firebreak lockdown",2
2020-05-19,"Wales",2,"Firebreak lockdown",2
2020-05-20,"Wales",2,"Firebreak lockdown",2
2020-05-21,"Wales",2,"Firebreak lockdown",2
2020-05-22,"Wales",2,"Firebreak lockdown",2
2020-05-23,"Wales",2,"Firebreak lockdown",2
2020-05-24,"Wales",2,"Firebreak lockdown",2
2020-05-25,"Wales",2,"Firebreak lockdown",2
2020-05-26,"Wales",2,"Firebreak lockdown",2
2020-05-27,"Wales",2,"Firebreak lockdown",2
2020-05-28,"Wales",2,"Firebreak lockdown",2
2020-05-29,"Wales",2,"Firebreak lockdown",2
2020-05-30,"Wales",2,"Firebreak lockdown",2
2020-05-31,"Wales",2,"Firebreak lockdown",2
2020-06-01,"Wales",2,"Firebreak lockdown",2
2020-06-02,"Wales",2,"Firebreak lockdown",2
2020-06-03,"Wales",2,"Firebreak lockdown",2
2020-06-04,"Wales",2,"Firebreak lockdown",2
2020-06-05,"Wales",2,"Firebreak lockdown",2
2020-06-06,"Wales",2,"Firebreak lockdown",2
2020-06-07,"Wales",2,"Firebreak lockdown",2
2020-06-08,"Wales",2,"Firebreak lockdown",2
2020-06-09,"Wales",2,"Firebreak lockdown",2
2020-06-10,"Wales",2,"Firebreak lockdown",2
2020-06-11,"Wales",2,"Firebreak lockdown",2
2020-06-12,"Wales",2,"Firebreak lockdown",2
2020-06-13,"Wales",2,"Firebreak lockdown",2
2020-06-14,"Wales",2,"Firebreak lockdown",2
2020-06-15,"Wales",2,"Firebreak lockdown",2
2020-06-16,"Wales",2,"Firebreak lockdown",2
2020-06-17,"Wales",2,"Firebreak lockdown",2
2020-06-18,"Wales",2,"Firebreak lockdown",2
2020-06-19,"Wales",2,"Firebreak lockdown",2
2020-06-20,"Wales",2,"Firebreak lockdown",2
2020-06-21,"Wales",2,"Firebreak lockdown",2
