"date","health_board","lockdown_status","admission_type","count"
2020-05-19,"Powys Teaching Health Board","Firebreak lockdown","All",3
2020-05-20,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-05-20,"Powys Teaching Health Board","Firebreak lockdown","NonC19",5
2020-05-20,"Powys Teaching Health Board","Firebreak lockdown","All",5
2020-05-21,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-05-21,"Powys Teaching Health Board","Firebreak lockdown","NonC19",3
2020-05-21,"Powys Teaching Health Board","Firebreak lockdown","All",3
2020-05-22,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-05-22,"Powys Teaching Health Board","Firebreak lockdown","NonC19",3
2020-05-22,"Powys Teaching Health Board","Firebreak lockdown","All",3
2020-05-23,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-05-23,"Powys Teaching Health Board","Firebreak lockdown","NonC19",5
2020-05-23,"Powys Teaching Health Board","Firebreak lockdown","All",5
2020-05-24,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-05-24,"Powys Teaching Health Board","Firebreak lockdown","NonC19",1
2020-05-24,"Powys Teaching Health Board","Firebreak lockdown","All",1
2020-05-25,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-05-25,"Powys Teaching Health Board","Firebreak lockdown","NonC19",1
2020-05-25,"Powys Teaching Health Board","Firebreak lockdown","All",1
2020-05-26,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-05-26,"Powys Teaching Health Board","Firebreak lockdown","NonC19",0
2020-05-26,"Powys Teaching Health Board","Firebreak lockdown","All",0
2020-05-27,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-05-27,"Powys Teaching Health Board","Firebreak lockdown","NonC19",4
2020-05-27,"Powys Teaching Health Board","Firebreak lockdown","All",4
2020-05-28,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-05-28,"Powys Teaching Health Board","Firebreak lockdown","NonC19",6
2020-05-28,"Powys Teaching Health Board","Firebreak lockdown","All",6
2020-05-29,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-05-29,"Powys Teaching Health Board","Firebreak lockdown","NonC19",2
2020-05-29,"Powys Teaching Health Board","Firebreak lockdown","All",2
2020-05-30,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-05-30,"Powys Teaching Health Board","Firebreak lockdown","NonC19",8
2020-05-30,"Powys Teaching Health Board","Firebreak lockdown","All",8
2020-05-31,"Powys Teaching Health Board","Firebreak lockdown","C19",2
2020-05-31,"Powys Teaching Health Board","Firebreak lockdown","NonC19",2
2020-05-31,"Powys Teaching Health Board","Firebreak lockdown","All",4
2020-06-01,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-06-01,"Powys Teaching Health Board","Firebreak lockdown","NonC19",0
2020-06-01,"Powys Teaching Health Board","Firebreak lockdown","All",0
2020-06-02,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-06-02,"Powys Teaching Health Board","Firebreak lockdown","NonC19",1
2020-06-02,"Powys Teaching Health Board","Firebreak lockdown","All",1
2020-06-03,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-06-03,"Powys Teaching Health Board","Firebreak lockdown","NonC19",3
2020-06-03,"Powys Teaching Health Board","Firebreak lockdown","All",3
2020-06-04,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-06-04,"Powys Teaching Health Board","Firebreak lockdown","NonC19",2
2020-06-04,"Powys Teaching Health Board","Firebreak lockdown","All",2
2020-06-05,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-06-05,"Powys Teaching Health Board","Firebreak lockdown","NonC19",6
2020-06-05,"Powys Teaching Health Board","Firebreak lockdown","All",6
2020-06-06,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-06-06,"Powys Teaching Health Board","Firebreak lockdown","NonC19",4
2020-06-06,"Powys Teaching Health Board","Firebreak lockdown","All",4
2020-06-07,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-06-07,"Powys Teaching Health Board","Firebreak lockdown","NonC19",1
2020-06-07,"Powys Teaching Health Board","Firebreak lockdown","All",1
2020-06-08,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-06-08,"Powys Teaching Health Board","Firebreak lockdown","NonC19",0
2020-06-08,"Powys Teaching Health Board","Firebreak lockdown","All",0
2020-06-09,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-06-09,"Powys Teaching Health Board","Firebreak lockdown","NonC19",3
2020-06-09,"Powys Teaching Health Board","Firebreak lockdown","All",3
2020-06-10,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-06-10,"Powys Teaching Health Board","Firebreak lockdown","NonC19",3
2020-06-10,"Powys Teaching Health Board","Firebreak lockdown","All",3
2020-06-11,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-06-11,"Powys Teaching Health Board","Firebreak lockdown","NonC19",4
2020-06-11,"Powys Teaching Health Board","Firebreak lockdown","All",4
2020-06-12,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-06-12,"Powys Teaching Health Board","Firebreak lockdown","NonC19",3
2020-06-12,"Powys Teaching Health Board","Firebreak lockdown","All",3
2020-06-13,"Powys Teaching Health Board","Firebreak lockdown","C19",1
2020-06-13,"Powys Teaching Health Board","Firebreak lockdown","NonC19",6
2020-06-13,"Powys Teaching Health Board","Firebreak lockdown","All",7
2020-06-14,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-06-14,"Powys Teaching Health Board","Firebreak lockdown","NonC19",0
2020-06-14,"Powys Teaching Health Board","Firebreak lockdown","All",0
2020-06-15,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-06-15,"Powys Teaching Health Board","Firebreak lockdown","NonC19",0
2020-06-15,"Powys Teaching Health Board","Firebreak lockdown","All",0
2020-06-16,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-06-16,"Powys Teaching Health Board","Firebreak lockdown","NonC19",4
2020-06-16,"Powys Teaching Health Board","Firebreak lockdown","All",4
2020-06-17,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-06-17,"Powys Teaching Health Board","Firebreak lockdown","NonC19",6
2020-06-17,"Powys Teaching Health Board","Firebreak lockdown","All",6
2020-06-18,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-06-18,"Powys Teaching Health Board","Firebreak lockdown","NonC19",4
2020-06-18,"Powys Teaching Health Board","Firebreak lockdown","All",4
2020-06-19,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-06-19,"Powys Teaching Health Board","Firebreak lockdown","NonC19",7
2020-06-19,"Powys Teaching Health Board","Firebreak lockdown","All",7
2020-06-20,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-06-20,"Powys Teaching Health Board","Firebreak lockdown","NonC19",3
2020-06-20,"Powys Teaching Health Board","Firebreak lockdown","All",3
2020-06-21,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-06-21,"Powys Teaching Health Board","Firebreak lockdown","NonC19",1
2020-06-21,"Powys Teaching Health Board","Firebreak lockdown","All",1
2020-06-22,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-06-22,"Powys Teaching Health Board","Firebreak lockdown","NonC19",0
2020-06-22,"Powys Teaching Health Board","Firebreak lockdown","All",0
2020-06-23,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-06-23,"Powys Teaching Health Board","Firebreak lockdown","NonC19",4
2020-06-23,"Powys Teaching Health Board","Firebreak lockdown","All",4
2020-06-24,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-06-24,"Powys Teaching Health Board","Firebreak lockdown","NonC19",6
2020-06-24,"Powys Teaching Health Board","Firebreak lockdown","All",6
2020-06-25,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-06-25,"Powys Teaching Health Board","Firebreak lockdown","NonC19",6
2020-06-25,"Powys Teaching Health Board","Firebreak lockdown","All",6
2020-06-26,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-06-26,"Powys Teaching Health Board","Firebreak lockdown","NonC19",8
2020-06-26,"Powys Teaching Health Board","Firebreak lockdown","All",8
2020-06-27,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-06-27,"Powys Teaching Health Board","Firebreak lockdown","NonC19",7
2020-06-27,"Powys Teaching Health Board","Firebreak lockdown","All",7
2020-06-28,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-06-28,"Powys Teaching Health Board","Firebreak lockdown","NonC19",3
2020-06-28,"Powys Teaching Health Board","Firebreak lockdown","All",3
2020-06-29,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-06-29,"Powys Teaching Health Board","Firebreak lockdown","NonC19",2
2020-06-29,"Powys Teaching Health Board","Firebreak lockdown","All",2
2020-06-30,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-06-30,"Powys Teaching Health Board","Firebreak lockdown","NonC19",3
2020-06-30,"Powys Teaching Health Board","Firebreak lockdown","All",3
2020-07-01,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-07-01,"Powys Teaching Health Board","Firebreak lockdown","NonC19",5
2020-07-01,"Powys Teaching Health Board","Firebreak lockdown","All",5
2020-07-02,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-07-02,"Powys Teaching Health Board","Firebreak lockdown","NonC19",3
2020-07-02,"Powys Teaching Health Board","Firebreak lockdown","All",3
2020-07-03,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-07-03,"Powys Teaching Health Board","Firebreak lockdown","NonC19",8
2020-07-03,"Powys Teaching Health Board","Firebreak lockdown","All",8
2020-07-04,"Powys Teaching Health Board","Firebreak lockdown","C19",1
2020-07-04,"Powys Teaching Health Board","Firebreak lockdown","NonC19",2
2020-07-04,"Powys Teaching Health Board","Firebreak lockdown","All",3
2020-07-05,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-07-05,"Powys Teaching Health Board","Firebreak lockdown","NonC19",0
2020-07-05,"Powys Teaching Health Board","Firebreak lockdown","All",0
2020-07-06,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-07-06,"Powys Teaching Health Board","Firebreak lockdown","NonC19",0
2020-07-06,"Powys Teaching Health Board","Firebreak lockdown","All",0
2020-07-07,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-07-07,"Powys Teaching Health Board","Firebreak lockdown","NonC19",6
2020-07-07,"Powys Teaching Health Board","Firebreak lockdown","All",6
2020-07-08,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-07-08,"Powys Teaching Health Board","Firebreak lockdown","NonC19",1
2020-07-08,"Powys Teaching Health Board","Firebreak lockdown","All",1
2020-07-09,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-07-09,"Powys Teaching Health Board","Firebreak lockdown","NonC19",4
2020-07-09,"Powys Teaching Health Board","Firebreak lockdown","All",4
2020-07-10,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-07-10,"Powys Teaching Health Board","Firebreak lockdown","NonC19",4
2020-07-10,"Powys Teaching Health Board","Firebreak lockdown","All",4
2020-07-11,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-07-11,"Powys Teaching Health Board","Firebreak lockdown","NonC19",8
2020-07-11,"Powys Teaching Health Board","Firebreak lockdown","All",8
2020-07-12,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-07-12,"Powys Teaching Health Board","Firebreak lockdown","NonC19",2
2020-07-12,"Powys Teaching Health Board","Firebreak lockdown","All",2
2020-07-13,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-07-13,"Powys Teaching Health Board","Firebreak lockdown","NonC19",2
2020-07-13,"Powys Teaching Health Board","Firebreak lockdown","All",2
2020-07-14,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-07-14,"Powys Teaching Health Board","Firebreak lockdown","NonC19",2
2020-07-14,"Powys Teaching Health Board","Firebreak lockdown","All",2
2020-07-15,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-07-15,"Powys Teaching Health Board","Firebreak lockdown","NonC19",9
2020-07-15,"Powys Teaching Health Board","Firebreak lockdown","All",9
2020-07-16,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-07-16,"Powys Teaching Health Board","Firebreak lockdown","NonC19",8
2020-07-16,"Powys Teaching Health Board","Firebreak lockdown","All",8
2020-07-17,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-07-17,"Powys Teaching Health Board","Firebreak lockdown","NonC19",4
2020-07-17,"Powys Teaching Health Board","Firebreak lockdown","All",4
2020-07-18,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-07-18,"Powys Teaching Health Board","Firebreak lockdown","NonC19",5
2020-07-18,"Powys Teaching Health Board","Firebreak lockdown","All",5
2020-07-19,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-07-19,"Powys Teaching Health Board","Firebreak lockdown","NonC19",1
2020-07-19,"Powys Teaching Health Board","Firebreak lockdown","All",1
2020-07-20,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-07-20,"Powys Teaching Health Board","Firebreak lockdown","NonC19",2
2020-07-20,"Powys Teaching Health Board","Firebreak lockdown","All",2
2020-07-21,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-07-21,"Powys Teaching Health Board","Firebreak lockdown","NonC19",2
2020-07-21,"Powys Teaching Health Board","Firebreak lockdown","All",2
2020-07-22,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-07-22,"Powys Teaching Health Board","Firebreak lockdown","NonC19",6
2020-07-22,"Powys Teaching Health Board","Firebreak lockdown","All",6
2020-07-23,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-07-23,"Powys Teaching Health Board","Firebreak lockdown","NonC19",6
2020-07-23,"Powys Teaching Health Board","Firebreak lockdown","All",6
2020-07-24,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-07-24,"Powys Teaching Health Board","Firebreak lockdown","NonC19",8
2020-07-24,"Powys Teaching Health Board","Firebreak lockdown","All",8
2020-07-25,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-07-25,"Powys Teaching Health Board","Firebreak lockdown","NonC19",5
2020-07-25,"Powys Teaching Health Board","Firebreak lockdown","All",5
2020-07-26,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-07-26,"Powys Teaching Health Board","Firebreak lockdown","NonC19",1
2020-07-26,"Powys Teaching Health Board","Firebreak lockdown","All",1
2020-07-27,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-07-27,"Powys Teaching Health Board","Firebreak lockdown","NonC19",0
2020-07-27,"Powys Teaching Health Board","Firebreak lockdown","All",0
2020-07-28,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-07-28,"Powys Teaching Health Board","Firebreak lockdown","NonC19",6
2020-07-28,"Powys Teaching Health Board","Firebreak lockdown","All",6
2020-07-29,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-07-29,"Powys Teaching Health Board","Firebreak lockdown","NonC19",5
2020-07-29,"Powys Teaching Health Board","Firebreak lockdown","All",5
2020-07-30,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-07-30,"Powys Teaching Health Board","Firebreak lockdown","NonC19",4
2020-07-30,"Powys Teaching Health Board","Firebreak lockdown","All",4
2020-07-31,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-07-31,"Powys Teaching Health Board","Firebreak lockdown","NonC19",8
2020-07-31,"Powys Teaching Health Board","Firebreak lockdown","All",8
2020-08-01,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-08-01,"Powys Teaching Health Board","Firebreak lockdown","NonC19",4
2020-08-01,"Powys Teaching Health Board","Firebreak lockdown","All",4
2020-08-02,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-08-02,"Powys Teaching Health Board","Firebreak lockdown","NonC19",0
2020-08-02,"Powys Teaching Health Board","Firebreak lockdown","All",0
2020-08-03,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-08-03,"Powys Teaching Health Board","Firebreak lockdown","NonC19",0
2020-08-03,"Powys Teaching Health Board","Firebreak lockdown","All",0
2020-08-04,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-08-04,"Powys Teaching Health Board","Firebreak lockdown","NonC19",5
2020-08-04,"Powys Teaching Health Board","Firebreak lockdown","All",5
2020-08-05,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-08-05,"Powys Teaching Health Board","Firebreak lockdown","NonC19",3
2020-08-05,"Powys Teaching Health Board","Firebreak lockdown","All",3
2020-08-06,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-08-06,"Powys Teaching Health Board","Firebreak lockdown","NonC19",4
2020-08-06,"Powys Teaching Health Board","Firebreak lockdown","All",4
2020-08-07,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-08-07,"Powys Teaching Health Board","Firebreak lockdown","NonC19",7
2020-08-07,"Powys Teaching Health Board","Firebreak lockdown","All",7
2020-08-08,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-08-08,"Powys Teaching Health Board","Firebreak lockdown","NonC19",3
2020-08-08,"Powys Teaching Health Board","Firebreak lockdown","All",3
2020-08-09,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-08-09,"Powys Teaching Health Board","Firebreak lockdown","NonC19",0
2020-08-09,"Powys Teaching Health Board","Firebreak lockdown","All",0
2020-08-10,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-08-10,"Powys Teaching Health Board","Firebreak lockdown","NonC19",0
2020-08-10,"Powys Teaching Health Board","Firebreak lockdown","All",0
2020-08-11,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-08-11,"Powys Teaching Health Board","Firebreak lockdown","NonC19",4
2020-08-11,"Powys Teaching Health Board","Firebreak lockdown","All",4
2020-08-12,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-08-12,"Powys Teaching Health Board","Firebreak lockdown","NonC19",3
2020-08-12,"Powys Teaching Health Board","Firebreak lockdown","All",3
2020-08-13,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-08-13,"Powys Teaching Health Board","Firebreak lockdown","NonC19",3
2020-08-13,"Powys Teaching Health Board","Firebreak lockdown","All",3
2020-08-14,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-08-14,"Powys Teaching Health Board","Firebreak lockdown","NonC19",7
2020-08-14,"Powys Teaching Health Board","Firebreak lockdown","All",7
2020-08-15,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-08-15,"Powys Teaching Health Board","Firebreak lockdown","NonC19",4
2020-08-15,"Powys Teaching Health Board","Firebreak lockdown","All",4
2020-08-16,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-08-16,"Powys Teaching Health Board","Firebreak lockdown","NonC19",0
2020-08-16,"Powys Teaching Health Board","Firebreak lockdown","All",0
2020-08-17,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-08-17,"Powys Teaching Health Board","Firebreak lockdown","NonC19",0
2020-08-17,"Powys Teaching Health Board","Firebreak lockdown","All",0
2020-08-18,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-08-18,"Powys Teaching Health Board","Firebreak lockdown","NonC19",3
2020-08-18,"Powys Teaching Health Board","Firebreak lockdown","All",3
2020-08-19,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-08-19,"Powys Teaching Health Board","Firebreak lockdown","NonC19",4
2020-08-19,"Powys Teaching Health Board","Firebreak lockdown","All",4
2020-08-20,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-08-20,"Powys Teaching Health Board","Firebreak lockdown","NonC19",4
2020-08-20,"Powys Teaching Health Board","Firebreak lockdown","All",4
2020-08-21,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-08-21,"Powys Teaching Health Board","Firebreak lockdown","NonC19",3
2020-08-21,"Powys Teaching Health Board","Firebreak lockdown","All",3
2020-08-22,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-08-22,"Powys Teaching Health Board","Firebreak lockdown","NonC19",5
2020-08-22,"Powys Teaching Health Board","Firebreak lockdown","All",5
2020-08-23,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-08-23,"Powys Teaching Health Board","Firebreak lockdown","NonC19",0
2020-08-23,"Powys Teaching Health Board","Firebreak lockdown","All",0
2020-08-24,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-08-24,"Powys Teaching Health Board","Firebreak lockdown","NonC19",0
2020-08-24,"Powys Teaching Health Board","Firebreak lockdown","All",0
2020-08-25,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-08-25,"Powys Teaching Health Board","Firebreak lockdown","NonC19",5
2020-08-25,"Powys Teaching Health Board","Firebreak lockdown","All",5
2020-08-26,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-08-26,"Powys Teaching Health Board","Firebreak lockdown","NonC19",3
2020-08-26,"Powys Teaching Health Board","Firebreak lockdown","All",3
2020-08-27,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-08-27,"Powys Teaching Health Board","Firebreak lockdown","NonC19",5
2020-08-27,"Powys Teaching Health Board","Firebreak lockdown","All",5
2020-08-28,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-08-28,"Powys Teaching Health Board","Firebreak lockdown","NonC19",5
2020-08-28,"Powys Teaching Health Board","Firebreak lockdown","All",5
2020-08-29,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-08-29,"Powys Teaching Health Board","Firebreak lockdown","NonC19",1
2020-08-29,"Powys Teaching Health Board","Firebreak lockdown","All",1
2020-08-30,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-08-30,"Powys Teaching Health Board","Firebreak lockdown","NonC19",1
2020-08-30,"Powys Teaching Health Board","Firebreak lockdown","All",1
2020-08-31,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-08-31,"Powys Teaching Health Board","Firebreak lockdown","NonC19",4
2020-08-31,"Powys Teaching Health Board","Firebreak lockdown","All",4
2020-09-01,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-09-01,"Powys Teaching Health Board","Firebreak lockdown","NonC19",0
2020-09-01,"Powys Teaching Health Board","Firebreak lockdown","All",0
2020-09-02,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-09-02,"Powys Teaching Health Board","Firebreak lockdown","NonC19",4
2020-09-02,"Powys Teaching Health Board","Firebreak lockdown","All",4
2020-09-03,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-09-03,"Powys Teaching Health Board","Firebreak lockdown","NonC19",5
2020-09-03,"Powys Teaching Health Board","Firebreak lockdown","All",5
2020-09-04,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-09-04,"Powys Teaching Health Board","Firebreak lockdown","NonC19",8
2020-09-04,"Powys Teaching Health Board","Firebreak lockdown","All",8
2020-09-05,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-09-05,"Powys Teaching Health Board","Firebreak lockdown","NonC19",5
2020-09-05,"Powys Teaching Health Board","Firebreak lockdown","All",5
2020-09-06,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-09-06,"Powys Teaching Health Board","Firebreak lockdown","NonC19",1
2020-09-06,"Powys Teaching Health Board","Firebreak lockdown","All",1
2020-09-07,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-09-07,"Powys Teaching Health Board","Firebreak lockdown","NonC19",0
2020-09-07,"Powys Teaching Health Board","Firebreak lockdown","All",0
2020-09-08,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-09-08,"Powys Teaching Health Board","Firebreak lockdown","NonC19",3
2020-09-08,"Powys Teaching Health Board","Firebreak lockdown","All",3
2020-09-09,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-09-09,"Powys Teaching Health Board","Firebreak lockdown","NonC19",4
2020-09-09,"Powys Teaching Health Board","Firebreak lockdown","All",4
2020-09-10,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-09-10,"Powys Teaching Health Board","Firebreak lockdown","NonC19",2
2020-09-10,"Powys Teaching Health Board","Firebreak lockdown","All",2
2020-09-11,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-09-11,"Powys Teaching Health Board","Firebreak lockdown","NonC19",3
2020-09-11,"Powys Teaching Health Board","Firebreak lockdown","All",3
2020-09-12,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-09-12,"Powys Teaching Health Board","Firebreak lockdown","NonC19",7
2020-09-12,"Powys Teaching Health Board","Firebreak lockdown","All",7
2020-09-13,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-09-13,"Powys Teaching Health Board","Firebreak lockdown","NonC19",2
2020-09-13,"Powys Teaching Health Board","Firebreak lockdown","All",2
2020-09-14,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-09-14,"Powys Teaching Health Board","Firebreak lockdown","NonC19",0
2020-09-14,"Powys Teaching Health Board","Firebreak lockdown","All",0
2020-09-15,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-09-15,"Powys Teaching Health Board","Firebreak lockdown","NonC19",5
2020-09-15,"Powys Teaching Health Board","Firebreak lockdown","All",5
2020-09-16,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-09-16,"Powys Teaching Health Board","Firebreak lockdown","NonC19",3
2020-09-16,"Powys Teaching Health Board","Firebreak lockdown","All",3
2020-09-17,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-09-17,"Powys Teaching Health Board","Firebreak lockdown","NonC19",2
2020-09-17,"Powys Teaching Health Board","Firebreak lockdown","All",2
2020-09-18,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-09-18,"Powys Teaching Health Board","Firebreak lockdown","NonC19",6
2020-09-18,"Powys Teaching Health Board","Firebreak lockdown","All",6
2020-09-19,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-09-19,"Powys Teaching Health Board","Firebreak lockdown","NonC19",4
2020-09-19,"Powys Teaching Health Board","Firebreak lockdown","All",4
2020-09-20,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-09-20,"Powys Teaching Health Board","Firebreak lockdown","NonC19",0
2020-09-20,"Powys Teaching Health Board","Firebreak lockdown","All",0
2020-09-21,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-09-21,"Powys Teaching Health Board","Firebreak lockdown","NonC19",0
2020-09-21,"Powys Teaching Health Board","Firebreak lockdown","All",0
2020-09-22,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-09-22,"Powys Teaching Health Board","Firebreak lockdown","NonC19",4
2020-09-22,"Powys Teaching Health Board","Firebreak lockdown","All",4
2020-09-23,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-09-23,"Powys Teaching Health Board","Firebreak lockdown","NonC19",9
2020-09-23,"Powys Teaching Health Board","Firebreak lockdown","All",9
2020-09-24,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-09-24,"Powys Teaching Health Board","Firebreak lockdown","NonC19",2
2020-09-24,"Powys Teaching Health Board","Firebreak lockdown","All",2
2020-09-25,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-09-25,"Powys Teaching Health Board","Firebreak lockdown","NonC19",6
2020-09-25,"Powys Teaching Health Board","Firebreak lockdown","All",6
2020-09-26,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-09-26,"Powys Teaching Health Board","Firebreak lockdown","NonC19",6
2020-09-26,"Powys Teaching Health Board","Firebreak lockdown","All",6
2020-09-27,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-09-27,"Powys Teaching Health Board","Firebreak lockdown","NonC19",1
2020-09-27,"Powys Teaching Health Board","Firebreak lockdown","All",1
2020-09-28,"Powys Teaching Health Board","Firebreak lockdown","C19",0
