"","date","health_board","percent_beds_in_use_covid"
"1690",2020-10-08,"Hywel Dda University Health Board",0.0121381886087768
"1691",2020-10-08,"Abertawe Bro Morgannwg University Health Board",0.0335151987529228
"1692",2020-10-08,"Cardiff and Vale University Health Board",0.0525339925834363
"1693",2020-10-08,"Cwm Taf University Health Board",0.14429012345679
"1694",2020-10-08,"Aneurin Bevan University Health Board",0.0984393757503001
"1695",2020-10-08,"Powys Teaching Health Board",0.0178571428571429
"1696",2020-10-08,"Velindre University NHS Trust",0.0454545454545455
"1697",2020-10-08,"Wales",0.063630348478165
"1698",2020-10-09,"Betsi Cadwaladr University Health Board",0.0411376333164043
"1699",2020-10-09,"Hywel Dda University Health Board",0.00933706816059757
"1700",2020-10-09,"Abertawe Bro Morgannwg University Health Board",0.0261136712749616
"1701",2020-10-09,"Cardiff and Vale University Health Board",0.053770086526576
"1702",2020-10-09,"Cwm Taf University Health Board",0.149345650500385
"1703",2020-10-09,"Aneurin Bevan University Health Board",0.100840336134454
"1704",2020-10-09,"Powys Teaching Health Board",0.0236686390532544
"1705",2020-10-09,"Velindre University NHS Trust",0.0454545454545455
"1706",2020-10-09,"Wales",0.0635146994295744
"1707",2020-10-10,"Betsi Cadwaladr University Health Board",0.0541645375574859
"1708",2020-10-10,"Hywel Dda University Health Board",0.0206185567010309
"1709",2020-10-10,"Abertawe Bro Morgannwg University Health Board",0.0284178187403994
"1710",2020-10-10,"Cardiff and Vale University Health Board",0.050061804697157
"1711",2020-10-10,"Cwm Taf University Health Board",0.167832167832168
"1712",2020-10-10,"Aneurin Bevan University Health Board",0.128451380552221
"1713",2020-10-10,"Powys Teaching Health Board",0.00591715976331361
"1714",2020-10-10,"Velindre University NHS Trust",0.0454545454545455
"1715",2020-10-10,"Wales",0.0746038732394366
"1716",2020-10-11,"Betsi Cadwaladr University Health Board",0.0484446710861805
"1717",2020-10-11,"Hywel Dda University Health Board",0.0121381886087768
"1718",2020-10-11,"Abertawe Bro Morgannwg University Health Board",0.0360706062931696
"1719",2020-10-11,"Cardiff and Vale University Health Board",0.0475896168108776
"1720",2020-10-11,"Cwm Taf University Health Board",0.172915072685539
"1721",2020-10-11,"Aneurin Bevan University Health Board",0.102040816326531
"1722",2020-10-11,"Powys Teaching Health Board",0.0177514792899408
"1723",2020-10-11,"Velindre University NHS Trust",0.0454545454545455
"1724",2020-10-11,"Wales",0.0693210485905451
"1725",2020-10-12,"Betsi Cadwaladr University Health Board",0.0428134556574924
"1726",2020-10-12,"Hywel Dda University Health Board",0.019755409219191
"1727",2020-10-12,"Abertawe Bro Morgannwg University Health Board",0.0391404451266309
"1728",2020-10-12,"Cardiff and Vale University Health Board",0.0556242274412855
"1729",2020-10-12,"Cwm Taf University Health Board",0.179878048780488
"1730",2020-10-12,"Aneurin Bevan University Health Board",0.106842737094838
"1731",2020-10-12,"Powys Teaching Health Board",0.0179640718562874
"1732",2020-10-12,"Velindre University NHS Trust",0.0454545454545455
"1733",2020-10-12,"Wales",0.0728629430483924
"1734",2020-10-13,"Betsi Cadwaladr University Health Board",0.0459183673469388
"1735",2020-10-13,"Hywel Dda University Health Board",0.019755409219191
"1736",2020-10-13,"Abertawe Bro Morgannwg University Health Board",0.0512624330527927
"1737",2020-10-13,"Cardiff and Vale University Health Board",0.0543881334981459
"1738",2020-10-13,"Cwm Taf University Health Board",0.175816023738872
"1739",2020-10-13,"Aneurin Bevan University Health Board",0.119447779111645
"1740",2020-10-13,"Powys Teaching Health Board",0.0179640718562874
"1741",2020-10-13,"Velindre University NHS Trust",0.0909090909090909
"1742",2020-10-13,"Wales",0.0772593159217572
"1743",2020-10-14,"Betsi Cadwaladr University Health Board",0.0619242579324463
"1744",2020-10-14,"Hywel Dda University Health Board",0.0188146754468485
"1745",2020-10-14,"Abertawe Bro Morgannwg University Health Board",0.0604437643458301
"1746",2020-10-14,"Cardiff and Vale University Health Board",0.0593325092707046
"1747",2020-10-14,"Cwm Taf University Health Board",0.193009118541033
"1748",2020-10-14,"Aneurin Bevan University Health Board",0.129651860744298
"1749",2020-10-14,"Powys Teaching Health Board",0.0119760479041916
"1750",2020-10-14,"Velindre University NHS Trust",0.0909090909090909
"1751",2020-10-14,"Wales",0.0866893448919127
"1752",2020-10-15,"Betsi Cadwaladr University Health Board",0.0562947799385875
"1753",2020-10-15,"Hywel Dda University Health Board",0.0225776105362183
"1754",2020-10-15,"Abertawe Bro Morgannwg University Health Board",0.0657492354740061
"1755",2020-10-15,"Cardiff and Vale University Health Board",0.0605686032138443
"1756",2020-10-15,"Cwm Taf University Health Board",0.201780415430267
"1757",2020-10-15,"Aneurin Bevan University Health Board",0.139255702280912
"1758",2020-10-15,"Powys Teaching Health Board",0.0119760479041916
"1759",2020-10-15,"Velindre University NHS Trust",0.0454545454545455
"1760",2020-10-15,"Wales",0.0902033675923901
"1761",2020-10-16,"Betsi Cadwaladr University Health Board",0.0476915271435819
"1762",2020-10-16,"Hywel Dda University Health Board",0.0244590780809031
"1763",2020-10-16,"Abertawe Bro Morgannwg University Health Board",0.0571646341463415
"1764",2020-10-16,"Cardiff and Vale University Health Board",0.0648949320148331
"1765",2020-10-16,"Cwm Taf University Health Board",0.184246575342466
"1766",2020-10-16,"Aneurin Bevan University Health Board",0.123872519542995
"1767",2020-10-16,"Powys Teaching Health Board",0
"1768",2020-10-16,"Velindre University NHS Trust",0.0454545454545455
"1769",2020-10-16,"Wales",0.0836747897347423
"1770",2020-10-17,"Betsi Cadwaladr University Health Board",0.0474006116207951
"1771",2020-10-17,"Hywel Dda University Health Board",0.0253521126760563
"1772",2020-10-17,"Abertawe Bro Morgannwg University Health Board",0.0716463414634146
"1773",2020-10-17,"Cardiff and Vale University Health Board",0.0630407911001236
"1774",2020-10-17,"Cwm Taf University Health Board",0.18580375782881
"1775",2020-10-17,"Aneurin Bevan University Health Board",0.140108238123873
"1776",2020-10-17,"Powys Teaching Health Board",0.00617283950617284
"1777",2020-10-17,"Velindre University NHS Trust",0.0909090909090909
"1778",2020-10-17,"Wales",0.0886267719943729
"1779",2020-10-18,"Betsi Cadwaladr University Health Board",0.0549059481443823
"1780",2020-10-18,"Hywel Dda University Health Board",0.0290262172284644
"1781",2020-10-18,"Abertawe Bro Morgannwg University Health Board",0.0846036585365854
"1782",2020-10-18,"Cardiff and Vale University Health Board",0.0673671199011125
"1783",2020-10-18,"Cwm Taf University Health Board",0.189170182841069
"1784",2020-10-18,"Aneurin Bevan University Health Board",0.135898977751052
"1785",2020-10-18,"Powys Teaching Health Board",0.00617283950617284
"1786",2020-10-18,"Velindre University NHS Trust",0
"1787",2020-10-18,"Wales",0.0925925925925926
"1788",2020-10-19,"Betsi Cadwaladr University Health Board",0.0655823714585519
"1789",2020-10-19,"Hywel Dda University Health Board",0.0280112044817927
"1790",2020-10-19,"Abertawe Bro Morgannwg University Health Board",0.0799701046337818
"1791",2020-10-19,"Cardiff and Vale University Health Board",0.0565110565110565
"1792",2020-10-19,"Cwm Taf University Health Board",0.176312247644684
"1793",2020-10-19,"Aneurin Bevan University Health Board",0.146033653846154
"1794",2020-10-19,"Powys Teaching Health Board",0.00598802395209581
"1795",2020-10-19,"Velindre University NHS Trust",0.136363636363636
"1796",2020-10-19,"Wales",0.0929756517991812
"1797",2020-10-20,"Betsi Cadwaladr University Health Board",0.0771248688352571
"1798",2020-10-20,"Hywel Dda University Health Board",0.0307262569832402
"1799",2020-10-20,"Abertawe Bro Morgannwg University Health Board",0.0745156482861401
"1800",2020-10-20,"Cardiff and Vale University Health Board",0.0577395577395577
"1801",2020-10-20,"Cwm Taf University Health Board",0.183548606390211
"1802",2020-10-20,"Aneurin Bevan University Health Board",0.148948948948949
"1803",2020-10-20,"Powys Teaching Health Board",0.0120481927710843
"1804",2020-10-20,"Velindre University NHS Trust",0
"1805",2020-10-20,"Wales",0.0963985335346129
"1806",2020-10-21,"Betsi Cadwaladr University Health Board",0.0739968733715477
"1807",2020-10-21,"Hywel Dda University Health Board",0.0409683426443203
"1808",2020-10-21,"Abertawe Bro Morgannwg University Health Board",0.0909090909090909
"1809",2020-10-21,"Cardiff and Vale University Health Board",0.0522113022113022
"1810",2020-10-21,"Cwm Taf University Health Board",0.196990424076607
"1811",2020-10-21,"Aneurin Bevan University Health Board",0.162762762762763
"1812",2020-10-21,"Powys Teaching Health Board",0.0124223602484472
"1813",2020-10-21,"Velindre University NHS Trust",0
"1814",2020-10-21,"Wales",0.102879327078615
"1815",2020-10-22,"Betsi Cadwaladr University Health Board",0.0614583333333333
"1816",2020-10-22,"Hywel Dda University Health Board",0.0349854227405248
"1817",2020-10-22,"Abertawe Bro Morgannwg University Health Board",0.0811011904761905
"1818",2020-10-22,"Cardiff and Vale University Health Board",0.0681818181818182
"1819",2020-10-22,"Cwm Taf University Health Board",0.216599190283401
"1820",2020-10-22,"Aneurin Bevan University Health Board",0.176470588235294
"1821",2020-10-22,"Powys Teaching Health Board",0.0124223602484472
"1822",2020-10-22,"Velindre University NHS Trust",0
"1823",2020-10-22,"Wales",0.107111975789019
"1824",2020-10-23,"Betsi Cadwaladr University Health Board",0.057742782152231
"1825",2020-10-23,"Hywel Dda University Health Board",0.0388726919339164
"1826",2020-10-23,"Abertawe Bro Morgannwg University Health Board",0.0942136498516321
"1827",2020-10-23,"Cardiff and Vale University Health Board",0.0558968058968059
"1828",2020-10-23,"Cwm Taf University Health Board",0.212002609262883
"1829",2020-10-23,"Aneurin Bevan University Health Board",0.162162162162162
"1830",2020-10-23,"Powys Teaching Health Board",0.0248447204968944
"1831",2020-10-23,"Velindre University NHS Trust",0
"1832",2020-10-23,"Wales",0.104079216446023
"1833",2020-10-24,"Betsi Cadwaladr University Health Board",0.0685654008438819
"1834",2020-10-24,"Hywel Dda University Health Board",0.0417881438289602
"1835",2020-10-24,"Abertawe Bro Morgannwg University Health Board",0.0934718100890208
"1836",2020-10-24,"Cardiff and Vale University Health Board",0.058968058968059
"1837",2020-10-24,"Cwm Taf University Health Board",0.206131767775603
"1838",2020-10-24,"Aneurin Bevan University Health Board",0.166366366366366
"1839",2020-10-24,"Powys Teaching Health Board",0.0248447204968944
"1840",2020-10-24,"Velindre University NHS Trust",0
"1841",2020-10-24,"Wales",0.106873518638225
"1842",2020-10-25,"Betsi Cadwaladr University Health Board",0.0631524008350731
"1843",2020-10-25,"Hywel Dda University Health Board",0.0563654033041788
"1844",2020-10-25,"Abertawe Bro Morgannwg University Health Board",0.0959821428571429
"1845",2020-10-25,"Cardiff and Vale University Health Board",0.0528255528255528
"1846",2020-10-25,"Cwm Taf University Health Board",0.224719101123595
"1847",2020-10-25,"Aneurin Bevan University Health Board",0.159159159159159
"1848",2020-10-25,"Powys Teaching Health Board",0.031055900621118
"1849",2020-10-25,"Velindre University NHS Trust",0
"1850",2020-10-25,"Wales",0.108212976934684
"1851",2020-10-26,"Betsi Cadwaladr University Health Board",0.06207616066771
"1852",2020-10-26,"Hywel Dda University Health Board",0.0623781676413255
"1853",2020-10-26,"Abertawe Bro Morgannwg University Health Board",0.112267657992565
"1854",2020-10-26,"Cardiff and Vale University Health Board",0.0632678132678133
"1855",2020-10-26,"Cwm Taf University Health Board",0.233713901947616
"1856",2020-10-26,"Aneurin Bevan University Health Board",0.171771771771772
"1857",2020-10-26,"Powys Teaching Health Board",0.0316455696202532
"1858",2020-10-26,"Velindre University NHS Trust",0
"1859",2020-10-26,"Wales",0.116324324324324
"1860",2020-10-27,"Betsi Cadwaladr University Health Board",0.0595419847328244
"1861",2020-10-27,"Hywel Dda University Health Board",0.0641399416909621
"1862",2020-10-27,"Abertawe Bro Morgannwg University Health Board",0.108228317272053
"1863",2020-10-27,"Cardiff and Vale University Health Board",0.0749385749385749
"1864",2020-10-27,"Cwm Taf University Health Board",0.245649263721553
"1865",2020-10-27,"Aneurin Bevan University Health Board",0.173573573573574
"1866",2020-10-27,"Powys Teaching Health Board",0.0189873417721519
"1867",2020-10-27,"Velindre University NHS Trust",0
"1868",2020-10-27,"Wales",0.119226638023631
"1869",2020-10-28,"Betsi Cadwaladr University Health Board",0.0542596348884381
"1870",2020-10-28,"Hywel Dda University Health Board",0.0557729941291585
"1871",2020-10-28,"Abertawe Bro Morgannwg University Health Board",0.110616184112843
"1872",2020-10-28,"Cardiff and Vale University Health Board",0.0608108108108108
"1873",2020-10-28,"Cwm Taf University Health Board",0.249017038007864
"1874",2020-10-28,"Aneurin Bevan University Health Board",0.181545835829838
"1875",2020-10-28,"Powys Teaching Health Board",0.0126582278481013
"1876",2020-10-28,"Velindre University NHS Trust",0
"1877",2020-10-28,"Wales",0.11740154109589
"1878",2020-10-29,"Betsi Cadwaladr University Health Board",0.0574186991869919
"1879",2020-10-29,"Hywel Dda University Health Board",0.0552208835341365
"1880",2020-10-29,"Abertawe Bro Morgannwg University Health Board",0.123979213066073
"1881",2020-10-29,"Cardiff and Vale University Health Board",0.0651105651105651
"1882",2020-10-29,"Cwm Taf University Health Board",0.247718383311604
"1883",2020-10-29,"Aneurin Bevan University Health Board",0.223487118034751
"1884",2020-10-29,"Powys Teaching Health Board",0.0126582278481013
"1885",2020-10-29,"Velindre University NHS Trust",0
"1886",2020-10-29,"Wales",0.128298648358721
"1887",2020-10-30,"Betsi Cadwaladr University Health Board",0.0709545686574783
"1888",2020-10-30,"Hywel Dda University Health Board",0.0647410358565737
"1889",2020-10-30,"Abertawe Bro Morgannwg University Health Board",0.122859270290395
"1890",2020-10-30,"Cardiff and Vale University Health Board",0.0706388206388206
"1891",2020-10-30,"Cwm Taf University Health Board",0.258745874587459
"1892",2020-10-30,"Aneurin Bevan University Health Board",0.206071220081728
"1893",2020-10-30,"Powys Teaching Health Board",0
"1894",2020-10-30,"Velindre University NHS Trust",0
"1895",2020-10-30,"Wales",0.131556411903233
"1896",2020-10-31,"Betsi Cadwaladr University Health Board",0.0556690500510725
"1897",2020-10-31,"Hywel Dda University Health Board",0.0641925777331996
"1898",2020-10-31,"Abertawe Bro Morgannwg University Health Board",0.135644310474755
"1899",2020-10-31,"Cardiff and Vale University Health Board",0.0651105651105651
"1900",2020-10-31,"Cwm Taf University Health Board",0.272547728768927
"1901",2020-10-31,"Aneurin Bevan University Health Board",0.201401050788091
"1902",2020-10-31,"Powys Teaching Health Board",0
"1903",2020-10-31,"Velindre University NHS Trust",0
"1904",2020-10-31,"Wales",0.130658656940571
"1905",2020-11-01,"Betsi Cadwaladr University Health Board",0.0549563430919363
"1906",2020-11-01,"Hywel Dda University Health Board",0.0548354935194417
"1907",2020-11-01,"Abertawe Bro Morgannwg University Health Board",0.133182844243792
"1908",2020-11-01,"Cardiff and Vale University Health Board",0.0694103194103194
"1909",2020-11-01,"Cwm Taf University Health Board",0.275016567263088
"1910",2020-11-01,"Aneurin Bevan University Health Board",0.221833041447752
"1911",2020-11-01,"Powys Teaching Health Board",0
"1912",2020-11-01,"Velindre University NHS Trust",0
"1913",2020-11-01,"Wales",0.133956386292835
"1914",2020-11-02,"Betsi Cadwaladr University Health Board",0.0575942915392457
"1915",2020-11-02,"Hywel Dda University Health Board",0.066402378592666
"1916",2020-11-02,"Abertawe Bro Morgannwg University Health Board",0.136945071482318
"1917",2020-11-02,"Cardiff and Vale University Health Board",0.0896805896805897
"1918",2020-11-02,"Cwm Taf University Health Board",0.275793650793651
"1919",2020-11-02,"Aneurin Bevan University Health Board",0.204319906596614
"1920",2020-11-02,"Powys Teaching Health Board",0
"1921",2020-11-02,"Velindre University NHS Trust",0
"1922",2020-11-02,"Wales",0.136612021857924
"1923",2020-11-03,"Betsi Cadwaladr University Health Board",0.0588837685611879
"1924",2020-11-03,"Hywel Dda University Health Board",0.0790513833992095
"1925",2020-11-03,"Abertawe Bro Morgannwg University Health Board",0.143283582089552
"1926",2020-11-03,"Cardiff and Vale University Health Board",0.0856970428485214
"1927",2020-11-03,"Cwm Taf University Health Board",0.291312867406924
"1928",2020-11-03,"Aneurin Bevan University Health Board",0.214244016345593
"1929",2020-11-03,"Powys Teaching Health Board",0.0126582278481013
"1930",2020-11-03,"Velindre University NHS Trust",0
"1931",2020-11-03,"Wales",0.143191988067334
"1932",2020-11-04,"Betsi Cadwaladr University Health Board",0.0843924758515506
"1933",2020-11-04,"Hywel Dda University Health Board",0.0726202158979392
"1934",2020-11-04,"Abertawe Bro Morgannwg University Health Board",0.164547494390426
"1935",2020-11-04,"Cardiff and Vale University Health Board",0.0887145443572722
"1936",2020-11-04,"Cwm Taf University Health Board",0.288599348534202
"1937",2020-11-04,"Aneurin Bevan University Health Board",0.237011091652072
"1938",2020-11-04,"Powys Teaching Health Board",0.0126582278481013
"1939",2020-11-04,"Velindre University NHS Trust",0
"1940",2020-11-04,"Wales",0.154974489795918
"1941",2020-11-05,"Betsi Cadwaladr University Health Board",0.0719020907700153
"1942",2020-11-05,"Hywel Dda University Health Board",0.071779744346116
"1943",2020-11-05,"Abertawe Bro Morgannwg University Health Board",0.156203288490284
"1944",2020-11-05,"Cardiff and Vale University Health Board",0.0929390464695232
"1945",2020-11-05,"Cwm Taf University Health Board",0.304794520547945
"1946",2020-11-05,"Aneurin Bevan University Health Board",0.199065966141273
"1947",2020-11-05,"Powys Teaching Health Board",0.0126582278481013
"1948",2020-11-05,"Velindre University NHS Trust",0
"1949",2020-11-05,"Wales",0.146365001072271
"1950",2020-11-06,"Betsi Cadwaladr University Health Board",0.0724935732647815
"1951",2020-11-06,"Hywel Dda University Health Board",0.0652173913043478
"1952",2020-11-06,"Abertawe Bro Morgannwg University Health Board",0.156203288490284
"1953",2020-11-06,"Cardiff and Vale University Health Board",0.101388050694025
"1954",2020-11-06,"Cwm Taf University Health Board",0.351640513552068
"1955",2020-11-06,"Aneurin Bevan University Health Board",0.220665499124343
"1956",2020-11-06,"Powys Teaching Health Board",0.0316455696202532
"1957",2020-11-06,"Velindre University NHS Trust",0
"1958",2020-11-06,"Wales",0.157889045095707
"1959",2020-11-07,"Betsi Cadwaladr University Health Board",0.0821009688934217
"1960",2020-11-07,"Hywel Dda University Health Board",0.0811078140454995
"1961",2020-11-07,"Abertawe Bro Morgannwg University Health Board",0.161578555472822
"1962",2020-11-07,"Cardiff and Vale University Health Board",0.101204819277108
"1963",2020-11-07,"Cwm Taf University Health Board",0.334548104956268
"1964",2020-11-07,"Aneurin Bevan University Health Board",0.224168126094571
"1965",2020-11-07,"Powys Teaching Health Board",0.0379746835443038
"1966",2020-11-07,"Velindre University NHS Trust",0
"1967",2020-11-07,"Wales",0.159848484848485
"1968",2020-11-08,"Betsi Cadwaladr University Health Board",0.0762928827444957
"1969",2020-11-08,"Hywel Dda University Health Board",0.0947265625
"1970",2020-11-08,"Abertawe Bro Morgannwg University Health Board",0.168161434977578
"1971",2020-11-08,"Cardiff and Vale University Health Board",0.091566265060241
"1972",2020-11-08,"Cwm Taf University Health Board",0.343229543808834
"1973",2020-11-08,"Aneurin Bevan University Health Board",0.22533566841798
"1974",2020-11-08,"Powys Teaching Health Board",0.0443037974683544
"1975",2020-11-08,"Velindre University NHS Trust",0
"1976",2020-11-08,"Wales",0.161098497134825
"1977",2020-11-09,"Betsi Cadwaladr University Health Board",0.0861538461538462
"1978",2020-11-09,"Hywel Dda University Health Board",0.105418719211823
"1979",2020-11-09,"Abertawe Bro Morgannwg University Health Board",0.175018698578908
"1980",2020-11-09,"Cardiff and Vale University Health Board",0.0983412322274882
"1981",2020-11-09,"Cwm Taf University Health Board",0.349926793557833
"1982",2020-11-09,"Aneurin Bevan University Health Board",0.18855808523059
"1983",2020-11-09,"Powys Teaching Health Board",0.0506329113924051
"1984",2020-11-09,"Velindre University NHS Trust",0
"1985",2020-11-09,"Wales",0.160449778354417
"1986",2020-11-10,"Betsi Cadwaladr University Health Board",0.0868461147790757
"1987",2020-11-10,"Hywel Dda University Health Board",0.103984450923226
"1988",2020-11-10,"Abertawe Bro Morgannwg University Health Board",0.177262528047868
"1989",2020-11-10,"Cardiff and Vale University Health Board",0.100811123986095
"1990",2020-11-10,"Cwm Taf University Health Board",0.346491228070175
"1991",2020-11-10,"Aneurin Bevan University Health Board",0.209573847051956
"1992",2020-11-10,"Powys Teaching Health Board",0.0443037974683544
"1993",2020-11-10,"Velindre University NHS Trust",0
"1994",2020-11-10,"Wales",0.164020596438533
"1995",2020-11-11,"Betsi Cadwaladr University Health Board",0.070665988815455
"1996",2020-11-11,"Hywel Dda University Health Board",0.102161100196464
"1997",2020-11-11,"Abertawe Bro Morgannwg University Health Board",0.182498130142109
"1998",2020-11-11,"Cardiff and Vale University Health Board",0.0938586326767092
"1999",2020-11-11,"Cwm Taf University Health Board",0.343002175489485
"2000",2020-11-11,"Aneurin Bevan University Health Board",0.238178633975482
"2001",2020-11-11,"Powys Teaching Health Board",0.0379746835443038
"2002",2020-11-11,"Velindre University NHS Trust",0
"2003",2020-11-11,"Wales",0.16480686695279
